,r,SSR
151,1.0305797649333541,149.2535741282826
152,1.066923792447344,258.7891716213529
153,1.0737008300936963,138.50200132733806
154,1.0462468160110934,141.00881156851224
155,1.065098936751878,119.62549916527868
156,1.0570180524830557,164.43936059255273
157,1.0949717986652896,143.1571666223348
158,1.0542080254594444,77.70473207035903
159,1.0724248858601964,197.03157254588024
160,1.0758034629049602,119.08764813659694
161,1.0620247925488986,66.8328853128898
162,1.0824359863232647,316.0708597356183
163,1.0626529988477782,108.50284580594946
164,1.086527684520516,367.71864172474454
165,1.039471016074625,247.56877643643998
166,1.0726090931466135,138.2306034636092
167,1.062563512699948,60.503248107922275
168,1.0704086782729914,234.09831675397746
169,1.0434068758721449,187.13917749367985
170,1.0501546786924698,60.00021784075044
171,1.0407458065958735,96.03709992304285
172,1.0913321129150584,115.47507161095069
173,1.0875082727349326,137.58226025336137
174,1.0785602547554516,119.76330619524198
175,1.0878056418551125,133.21076133208237
176,1.0709556792466899,95.53739751528695
177,1.0887484745558316,261.7906119254127
178,1.0754549290921736,116.33514495769433
179,1.0681984628574523,59.68456693053079
180,1.0848291483281376,92.286957489537
181,1.048879679069168,290.04783977988785
182,1.1032340036920074,74.31939345298383
183,1.0525945732178652,188.1935698330993
184,1.080794281471929,168.59638802228721
185,1.0835702819867217,181.400602973363
186,1.0643872212409682,170.24269363971595
187,1.0403687465815614,141.96505830890067
188,1.0631581602759146,86.18961382263285
189,1.0593046595600613,347.51890801104526
190,1.062694270544981,282.92757165033254
191,1.0320205334019001,68.7530910362691
192,1.0738775358256694,116.83287172097806
193,1.0735479284307592,185.62413544448285
194,1.045031864322815,183.11535415253178
195,1.0665176492349429,94.62916242015561
196,1.033836937602379,214.9883767420051
197,1.020413685069371,232.66450240819273
198,1.065455385288903,212.46044060925328
199,1.0750755082956516,349.39537306277646
200,1.0630959745534008,127.07932112665613
201,1.0626461405316203,148.77725658505327
202,1.041800456018606,228.21597346041392
203,1.073950714945028,249.37525949780598
204,1.0643927640931201,156.26486921706996
205,1.0617488029299051,96.32777645946324
206,1.0604336201686726,212.79894814718355
207,1.0462591356713364,201.6271598701221
208,1.0639097694775683,172.88859443728208
209,1.0829797966117203,169.06740221266492
210,1.0710368620999253,339.9623103196285
211,1.0740942847780997,127.36680966882321
212,1.0582734234400482,155.3614175059866
213,1.0753441475338874,76.50668795898538
214,1.1064932848575992,104.43419204480554
215,1.0757391739409672,119.470747374958
216,1.0761062637801238,138.77989868809493
217,1.0586331319340643,219.79302921701566
218,1.0627341626879732,128.80946646660783
219,1.0768952981397342,250.33587762375618
220,1.0865425751032594,203.9329060047668
221,1.0510805660370526,86.35431946709485
222,1.0575353553058917,143.48952146364394
223,1.0687733423695949,283.36601621423756
224,1.091883616464221,148.72171357047037
225,1.070594470839272,142.4135884269976
226,1.0340847602226824,150.55567903635614
227,1.0831411993602018,349.99431855217057
228,1.0992366733417702,200.76848159353702
229,1.0540404759091573,165.7257741117754
230,1.0638591360511713,123.55013353562782
231,1.0769808908124974,168.44419822882554
232,1.0846834264342984,117.18716133855524
233,1.0731235455877526,189.77564814216592
234,1.0782975286409195,261.0104194923692
235,1.0603129737625991,98.68587519628096
236,1.0627743407139965,137.05931345778558
237,1.089487762532957,149.11420155828486
238,1.053811263642567,127.4303474072647
239,1.0659466749052315,235.6197204120755
240,1.072369065013135,215.3319802107084
241,1.047031021128081,278.32199464499877
242,1.0602260687761347,84.5397069444298
243,1.0810087364143237,212.1885226037328
244,1.077766821799764,181.91516253007586
245,1.0424946653171259,69.00069603912583
246,1.0622082594029096,64.37182399324413
247,1.0586976418616936,192.3136716996571
248,1.0646065594193552,126.31247232076407
249,1.0484077594195274,533.5703127600785
