,r,K,v,d_A,beta,alpha,SSR
0,0.7886251784645991,98.49337405893252,0.8757313799381046,2.3665257094425827,5.8965294579549275e-19,0.6596085931687918,203.52828328726295
1,0.7668292665203443,99.8820355123767,0.8956070090155754,0.6750536325329767,0.03674141513182962,0.7452823268961574,139.35020650423147
2,0.6996559823665527,100.0,1.134541510807172,3.9999999999999964,1.7426002963029587e-13,0.6533004651324343,190.3215934039437
3,0.7166287197553831,99.63346881680076,1.04925167292539,3.999999999999957,0.04248921104376453,0.7124829517711105,135.1042965273248
4,0.7171627477867026,99.99999999999908,1.0222514502411804,0.4478017011142125,0.10026332460760784,0.8458261671240983,214.85507281653253
5,0.7061172696532456,100.0,1.04759338791027,3.9027269813926884,1.2111005961046295e-17,0.6633141483052156,239.80354104751837
6,0.7013770778723044,100.0,1.0248599995849876,0.7062781824843634,0.0011126106060780378,0.6896634362189693,100.06147918209042
7,0.6802636968153682,98.76099878973947,1.1477643714503551,3.99999999999931,0.02323446712543755,0.6833548787539544,134.2539730373687
8,0.7863317389233548,99.99999999999908,0.8857173972098216,3.999999999999994,0.06521368698578056,0.7339532865756616,251.05711526409831
9,0.7280389919421171,100.0,0.9962978912918145,0.6065926449286922,0.05737135600604636,0.7600887665444499,187.27135477433575
10,0.6616441457610373,96.23475725700328,1.361251554163365,2.2022380724448203,0.03630234215505929,0.6999981181856747,128.70233704039634
11,0.7005517591456456,100.0,1.1339951571397615,0.6784312371577761,0.08340057531794826,0.8018310286806561,128.92226317286435
12,0.704571923774756,100.0,1.066990484108319,3.7193981657545088,0.011308949953548296,0.664404416455092,127.01149064352833
13,0.7337287142297981,99.99999999999991,0.9922416328024216,0.7089221150850981,0.037893265053107715,0.737691307227278,146.67331219814238
14,0.7081368428219211,97.86756722478628,1.1265157896338065,1.4608235119642379,0.03980438021913399,0.717176811274659,131.14998063847202
15,0.7937637624637907,100.0,0.8554518910259764,0.5922914326111037,0.10140739097159662,0.819032232697103,368.4990832834912
16,0.7189472127146808,100.0,1.0439639479123135,0.1405900398504549,4.7906197487751276e-24,0.8272930824951181,72.71601992789293
17,0.766315047377618,100.0,0.9284774289977882,0.9439056709084825,0.05477386489931134,0.7361970984792463,178.5633417526567
