,Confluence,Date,DrugDose,InitialCellNumber,ReplicateId,SeedingDensity,Time,WellId,CollectionFrequency,TimeInDays,CellLine
122,17.749505,5/16/2019 3:52:00 PM,10,5000,3,lowDensity,69.7833333333333,C4,1,3,OVCAR3
123,16.39154,5/16/2019 3:52:00 PM,25,5000,3,lowDensity,69.7833333333333,C5,1,3,OVCAR3
124,13.651330000000002,5/16/2019 3:52:00 PM,50,5000,3,lowDensity,69.7833333333333,C6,1,3,OVCAR3
125,9.8576365,5/16/2019 3:52:00 PM,100,5000,3,lowDensity,69.7833333333333,C7,1,3,OVCAR3
126,99.99765,5/16/2019 3:52:00 PM,0,75000,1,highDensity,69.7833333333333,D2,1,3,OVCAR3
127,99.99713,5/16/2019 3:52:00 PM,1,75000,1,highDensity,69.7833333333333,D3,1,3,OVCAR3
128,99.988365,5/16/2019 3:52:00 PM,10,75000,1,highDensity,69.7833333333333,D4,1,3,OVCAR3
129,99.87272,5/16/2019 3:52:00 PM,25,75000,1,highDensity,69.7833333333333,D5,1,3,OVCAR3
130,99.8528,5/16/2019 3:52:00 PM,50,75000,1,highDensity,69.7833333333333,D6,1,3,OVCAR3
131,99.73222999999999,5/16/2019 3:52:00 PM,100,75000,1,highDensity,69.7833333333333,D7,1,3,OVCAR3
132,99.963765,5/16/2019 3:52:00 PM,0,75000,2,highDensity,69.7833333333333,E2,1,3,OVCAR3
133,99.96742499999999,5/16/2019 3:52:00 PM,1,75000,2,highDensity,69.7833333333333,E3,1,3,OVCAR3
134,99.86644,5/16/2019 3:52:00 PM,10,75000,2,highDensity,69.7833333333333,E4,1,3,OVCAR3
135,99.70055500000001,5/16/2019 3:52:00 PM,25,75000,2,highDensity,69.7833333333333,E5,1,3,OVCAR3
136,99.86979,5/16/2019 3:52:00 PM,50,75000,2,highDensity,69.7833333333333,E6,1,3,OVCAR3
137,99.69120000000001,5/16/2019 3:52:00 PM,100,75000,2,highDensity,69.7833333333333,E7,1,3,OVCAR3
138,99.92062999999999,5/16/2019 3:52:00 PM,0,75000,3,highDensity,69.7833333333333,F2,1,3,OVCAR3
139,99.77692,5/16/2019 3:52:00 PM,1,75000,3,highDensity,69.7833333333333,F3,1,3,OVCAR3
140,99.515675,5/16/2019 3:52:00 PM,10,75000,3,highDensity,69.7833333333333,F4,1,3,OVCAR3
141,97.39995,5/16/2019 3:52:00 PM,25,75000,3,highDensity,69.7833333333333,F5,1,3,OVCAR3
142,94.52064,5/16/2019 3:52:00 PM,50,75000,3,highDensity,69.7833333333333,F6,1,3,OVCAR3
143,89.66177,5/16/2019 3:52:00 PM,100,75000,3,highDensity,69.7833333333333,F7,1,3,OVCAR3
144,22.83972,5/17/2019 5:36:00 PM,0,5000,1,lowDensity,95.5166666666667,A2,1,4,OVCAR3
145,20.467235000000002,5/17/2019 5:36:00 PM,1,5000,1,lowDensity,95.5166666666667,A3,1,4,OVCAR3
146,15.149136499999997,5/17/2019 5:36:00 PM,10,5000,1,lowDensity,95.5166666666667,A4,1,4,OVCAR3
147,9.1086765,5/17/2019 5:36:00 PM,25,5000,1,lowDensity,95.5166666666667,A5,1,4,OVCAR3
148,9.221996,5/17/2019 5:36:00 PM,50,5000,1,lowDensity,95.5166666666667,A6,1,4,OVCAR3
149,6.8866689999999995,5/17/2019 5:36:00 PM,100,5000,1,lowDensity,95.5166666666667,A7,1,4,OVCAR3
150,36.30332,5/17/2019 5:36:00 PM,0,5000,2,lowDensity,95.5166666666667,B2,1,4,OVCAR3
151,37.581265,5/17/2019 5:36:00 PM,1,5000,2,lowDensity,95.5166666666667,B3,1,4,OVCAR3
152,22.516689999999997,5/17/2019 5:36:00 PM,10,5000,2,lowDensity,95.5166666666667,B4,1,4,OVCAR3
153,16.57014,5/17/2019 5:36:00 PM,25,5000,2,lowDensity,95.5166666666667,B5,1,4,OVCAR3
154,11.6270455,5/17/2019 5:36:00 PM,50,5000,2,lowDensity,95.5166666666667,B6,1,4,OVCAR3
155,8.382336500000001,5/17/2019 5:36:00 PM,100,5000,2,lowDensity,95.5166666666667,B7,1,4,OVCAR3
156,39.93503,5/17/2019 5:36:00 PM,0,5000,3,lowDensity,95.5166666666667,C2,1,4,OVCAR3
157,33.530805,5/17/2019 5:36:00 PM,1,5000,3,lowDensity,95.5166666666667,C3,1,4,OVCAR3
158,23.718404999999997,5/17/2019 5:36:00 PM,10,5000,3,lowDensity,95.5166666666667,C4,1,4,OVCAR3
159,16.64359,5/17/2019 5:36:00 PM,25,5000,3,lowDensity,95.5166666666667,C5,1,4,OVCAR3
160,18.490765,5/17/2019 5:36:00 PM,50,5000,3,lowDensity,95.5166666666667,C6,1,4,OVCAR3
161,8.167139500000001,5/17/2019 5:36:00 PM,100,5000,3,lowDensity,95.5166666666667,C7,1,4,OVCAR3
162,99.999545,5/17/2019 5:36:00 PM,0,75000,1,highDensity,95.5166666666667,D2,1,4,OVCAR3
163,99.9982,5/17/2019 5:36:00 PM,1,75000,1,highDensity,95.5166666666667,D3,1,4,OVCAR3
164,99.992405,5/17/2019 5:36:00 PM,10,75000,1,highDensity,95.5166666666667,D4,1,4,OVCAR3
165,99.96574,5/17/2019 5:36:00 PM,25,75000,1,highDensity,95.5166666666667,D5,1,4,OVCAR3
166,99.98194000000001,5/17/2019 5:36:00 PM,50,75000,1,highDensity,95.5166666666667,D6,1,4,OVCAR3
167,99.87317,5/17/2019 5:36:00 PM,100,75000,1,highDensity,95.5166666666667,D7,1,4,OVCAR3
168,99.99799,5/17/2019 5:36:00 PM,0,75000,2,highDensity,95.5166666666667,E2,1,4,OVCAR3
169,99.999545,5/17/2019 5:36:00 PM,1,75000,2,highDensity,95.5166666666667,E3,1,4,OVCAR3
170,99.98518,5/17/2019 5:36:00 PM,10,75000,2,highDensity,95.5166666666667,E4,1,4,OVCAR3
171,99.885575,5/17/2019 5:36:00 PM,25,75000,2,highDensity,95.5166666666667,E5,1,4,OVCAR3
172,99.94843,5/17/2019 5:36:00 PM,50,75000,2,highDensity,95.5166666666667,E6,1,4,OVCAR3
173,99.88733500000001,5/17/2019 5:36:00 PM,100,75000,2,highDensity,95.5166666666667,E7,1,4,OVCAR3
174,99.99999,5/17/2019 5:36:00 PM,0,75000,3,highDensity,95.5166666666667,F2,1,4,OVCAR3
175,99.987675,5/17/2019 5:36:00 PM,1,75000,3,highDensity,95.5166666666667,F3,1,4,OVCAR3
176,99.917595,5/17/2019 5:36:00 PM,10,75000,3,highDensity,95.5166666666667,F4,1,4,OVCAR3
177,98.945935,5/17/2019 5:36:00 PM,25,75000,3,highDensity,95.5166666666667,F5,1,4,OVCAR3
178,97.1818,5/17/2019 5:36:00 PM,50,75000,3,highDensity,95.5166666666667,F6,1,4,OVCAR3
179,90.82379499999999,5/17/2019 5:36:00 PM,100,75000,3,highDensity,95.5166666666667,F7,1,4,OVCAR3
180,34.541595,5/18/2019 4:51:00 PM,0,5000,1,lowDensity,118.766666666667,A2,1,5,OVCAR3
181,29.055144999999996,5/18/2019 4:51:00 PM,1,5000,1,lowDensity,118.766666666667,A3,1,5,OVCAR3
182,18.079725,5/18/2019 4:51:00 PM,10,5000,1,lowDensity,118.766666666667,A4,1,5,OVCAR3
183,8.990494,5/18/2019 4:51:00 PM,25,5000,1,lowDensity,118.766666666667,A5,1,5,OVCAR3
184,9.0200525,5/18/2019 4:51:00 PM,50,5000,1,lowDensity,118.766666666667,A6,1,5,OVCAR3
185,5.361094,5/18/2019 4:51:00 PM,100,5000,1,lowDensity,118.766666666667,A7,1,5,OVCAR3
186,54.853125,5/18/2019 4:51:00 PM,0,5000,2,lowDensity,118.766666666667,B2,1,5,OVCAR3
187,50.007525,5/18/2019 4:51:00 PM,1,5000,2,lowDensity,118.766666666667,B3,1,5,OVCAR3
188,25.46147,5/18/2019 4:51:00 PM,10,5000,2,lowDensity,118.766666666667,B4,1,5,OVCAR3
189,15.561800000000002,5/18/2019 4:51:00 PM,25,5000,2,lowDensity,118.766666666667,B5,1,5,OVCAR3
190,9.6196315,5/18/2019 4:51:00 PM,50,5000,2,lowDensity,118.766666666667,B6,1,5,OVCAR3
191,6.81798,5/18/2019 4:51:00 PM,100,5000,2,lowDensity,118.766666666667,B7,1,5,OVCAR3
192,60.723479999999995,5/18/2019 4:51:00 PM,0,5000,3,lowDensity,118.766666666667,C2,1,5,OVCAR3
193,50.298245,5/18/2019 4:51:00 PM,1,5000,3,lowDensity,118.766666666667,C3,1,5,OVCAR3
194,29.132804999999998,5/18/2019 4:51:00 PM,10,5000,3,lowDensity,118.766666666667,C4,1,5,OVCAR3
195,26.69774,5/18/2019 4:51:00 PM,25,5000,3,lowDensity,118.766666666667,C5,1,5,OVCAR3
196,21.41435,5/18/2019 4:51:00 PM,50,5000,3,lowDensity,118.766666666667,C6,1,5,OVCAR3
197,6.086947500000001,5/18/2019 4:51:00 PM,100,5000,3,lowDensity,118.766666666667,C7,1,5,OVCAR3
198,99.99844,5/18/2019 4:51:00 PM,0,75000,1,highDensity,118.766666666667,D2,1,5,OVCAR3
199,99.997795,5/18/2019 4:51:00 PM,1,75000,1,highDensity,118.766666666667,D3,1,5,OVCAR3
200,99.99865,5/18/2019 4:51:00 PM,10,75000,1,highDensity,118.766666666667,D4,1,5,OVCAR3
201,99.939285,5/18/2019 4:51:00 PM,25,75000,1,highDensity,118.766666666667,D5,1,5,OVCAR3
202,99.96017499999999,5/18/2019 4:51:00 PM,50,75000,1,highDensity,118.766666666667,D6,1,5,OVCAR3
203,99.55377,5/18/2019 4:51:00 PM,100,75000,1,highDensity,118.766666666667,D7,1,5,OVCAR3
204,99.99871999999999,5/18/2019 4:51:00 PM,0,75000,2,highDensity,118.766666666667,E2,1,5,OVCAR3
205,99.99999,5/18/2019 4:51:00 PM,1,75000,2,highDensity,118.766666666667,E3,1,5,OVCAR3
206,99.98218,5/18/2019 4:51:00 PM,10,75000,2,highDensity,118.766666666667,E4,1,5,OVCAR3
207,99.82931500000001,5/18/2019 4:51:00 PM,25,75000,2,highDensity,118.766666666667,E5,1,5,OVCAR3
208,99.900145,5/18/2019 4:51:00 PM,50,75000,2,highDensity,118.766666666667,E6,1,5,OVCAR3
209,99.72491,5/18/2019 4:51:00 PM,100,75000,2,highDensity,118.766666666667,E7,1,5,OVCAR3
210,99.99999,5/18/2019 4:51:00 PM,0,75000,3,highDensity,118.766666666667,F2,1,5,OVCAR3
211,99.99308500000001,5/18/2019 4:51:00 PM,1,75000,3,highDensity,118.766666666667,F3,1,5,OVCAR3
212,99.94785,5/18/2019 4:51:00 PM,10,75000,3,highDensity,118.766666666667,F4,1,5,OVCAR3
213,98.88031000000001,5/18/2019 4:51:00 PM,25,75000,3,highDensity,118.766666666667,F5,1,5,OVCAR3
214,96.706935,5/18/2019 4:51:00 PM,50,75000,3,highDensity,118.766666666667,F6,1,5,OVCAR3
215,88.04540499999999,5/18/2019 4:51:00 PM,100,75000,3,highDensity,118.766666666667,F7,1,5,OVCAR3
216,49.055645,5/19/2019 12:21:00 PM,0,5000,1,lowDensity,138.266666666667,A2,1,6,OVCAR3
217,40.248375,5/19/2019 12:21:00 PM,1,5000,1,lowDensity,138.266666666667,A3,1,6,OVCAR3
218,23.65858,5/19/2019 12:21:00 PM,10,5000,1,lowDensity,138.266666666667,A4,1,6,OVCAR3
219,9.782102,5/19/2019 12:21:00 PM,25,5000,1,lowDensity,138.266666666667,A5,1,6,OVCAR3
220,8.033922500000001,5/19/2019 12:21:00 PM,50,5000,1,lowDensity,138.266666666667,A6,1,6,OVCAR3
221,5.1178764999999995,5/19/2019 12:21:00 PM,100,5000,1,lowDensity,138.266666666667,A7,1,6,OVCAR3
222,71.2432,5/19/2019 12:21:00 PM,0,5000,2,lowDensity,138.266666666667,B2,1,6,OVCAR3
223,66.651835,5/19/2019 12:21:00 PM,1,5000,2,lowDensity,138.266666666667,B3,1,6,OVCAR3
224,33.29903,5/19/2019 12:21:00 PM,10,5000,2,lowDensity,138.266666666667,B4,1,6,OVCAR3
225,18.29044,5/19/2019 12:21:00 PM,25,5000,2,lowDensity,138.266666666667,B5,1,6,OVCAR3
226,10.0291475,5/19/2019 12:21:00 PM,50,5000,2,lowDensity,138.266666666667,B6,1,6,OVCAR3
227,7.122259,5/19/2019 12:21:00 PM,100,5000,2,lowDensity,138.266666666667,B7,1,6,OVCAR3
228,75.75265999999999,5/19/2019 12:21:00 PM,0,5000,3,lowDensity,138.266666666667,C2,1,6,OVCAR3
229,63.370450000000005,5/19/2019 12:21:00 PM,1,5000,3,lowDensity,138.266666666667,C3,1,6,OVCAR3
230,38.822050000000004,5/19/2019 12:21:00 PM,10,5000,3,lowDensity,138.266666666667,C4,1,6,OVCAR3
231,19.31653,5/19/2019 12:21:00 PM,25,5000,3,lowDensity,138.266666666667,C5,1,6,OVCAR3
232,15.453725,5/19/2019 12:21:00 PM,50,5000,3,lowDensity,138.266666666667,C6,1,6,OVCAR3
233,6.3799315,5/19/2019 12:21:00 PM,100,5000,3,lowDensity,138.266666666667,C7,1,6,OVCAR3
234,99.99871999999999,5/19/2019 12:21:00 PM,0,75000,1,highDensity,138.266666666667,D2,1,6,OVCAR3
235,99.998025,5/19/2019 12:21:00 PM,1,75000,1,highDensity,138.266666666667,D3,1,6,OVCAR3
236,99.989395,5/19/2019 12:21:00 PM,10,75000,1,highDensity,138.266666666667,D4,1,6,OVCAR3
237,99.98114,5/19/2019 12:21:00 PM,25,75000,1,highDensity,138.266666666667,D5,1,6,OVCAR3
238,99.89459500000001,5/19/2019 12:21:00 PM,50,75000,1,highDensity,138.266666666667,D6,1,6,OVCAR3
239,95.84014,5/19/2019 12:21:00 PM,100,75000,1,highDensity,138.266666666667,D7,1,6,OVCAR3
240,99.99875,5/19/2019 12:21:00 PM,0,75000,2,highDensity,138.266666666667,E2,1,6,OVCAR3
241,99.99999,5/19/2019 12:21:00 PM,1,75000,2,highDensity,138.266666666667,E3,1,6,OVCAR3
242,99.982525,5/19/2019 12:21:00 PM,10,75000,2,highDensity,138.266666666667,E4,1,6,OVCAR3
243,99.90160499999999,5/19/2019 12:21:00 PM,25,75000,2,highDensity,138.266666666667,E5,1,6,OVCAR3
244,99.89325,5/19/2019 12:21:00 PM,50,75000,2,highDensity,138.266666666667,E6,1,6,OVCAR3
245,98.19498,5/19/2019 12:21:00 PM,100,75000,2,highDensity,138.266666666667,E7,1,6,OVCAR3
246,99.99703500000001,5/19/2019 12:21:00 PM,0,75000,3,highDensity,138.266666666667,F2,1,6,OVCAR3
247,99.998065,5/19/2019 12:21:00 PM,1,75000,3,highDensity,138.266666666667,F3,1,6,OVCAR3
248,99.96844000000002,5/19/2019 12:21:00 PM,10,75000,3,highDensity,138.266666666667,F4,1,6,OVCAR3
249,99.598255,5/19/2019 12:21:00 PM,25,75000,3,highDensity,138.266666666667,F5,1,6,OVCAR3
250,97.347415,5/19/2019 12:21:00 PM,50,75000,3,highDensity,138.266666666667,F6,1,6,OVCAR3
251,81.58624,5/19/2019 12:21:00 PM,100,75000,3,highDensity,138.266666666667,F7,1,6,OVCAR3
252,67.791345,5/20/2019 4:57:00 PM,0,5000,1,lowDensity,166.86666666666702,A2,1,7,OVCAR3
253,56.916855,5/20/2019 4:57:00 PM,1,5000,1,lowDensity,166.86666666666702,A3,1,7,OVCAR3
254,29.514765000000004,5/20/2019 4:57:00 PM,10,5000,1,lowDensity,166.86666666666702,A4,1,7,OVCAR3
255,11.199092,5/20/2019 4:57:00 PM,25,5000,1,lowDensity,166.86666666666702,A5,1,7,OVCAR3
256,9.4431425,5/20/2019 4:57:00 PM,50,5000,1,lowDensity,166.86666666666702,A6,1,7,OVCAR3
257,6.200851,5/20/2019 4:57:00 PM,100,5000,1,lowDensity,166.86666666666702,A7,1,7,OVCAR3
258,90.149715,5/20/2019 4:57:00 PM,0,5000,2,lowDensity,166.86666666666702,B2,1,7,OVCAR3
259,85.41394500000001,5/20/2019 4:57:00 PM,1,5000,2,lowDensity,166.86666666666702,B3,1,7,OVCAR3
260,40.962975,5/20/2019 4:57:00 PM,10,5000,2,lowDensity,166.86666666666702,B4,1,7,OVCAR3
261,19.56082,5/20/2019 4:57:00 PM,25,5000,2,lowDensity,166.86666666666702,B5,1,7,OVCAR3
262,10.460425,5/20/2019 4:57:00 PM,50,5000,2,lowDensity,166.86666666666702,B6,1,7,OVCAR3
263,8.269782,5/20/2019 4:57:00 PM,100,5000,2,lowDensity,166.86666666666702,B7,1,7,OVCAR3
264,91.76794000000001,5/20/2019 4:57:00 PM,0,5000,3,lowDensity,166.86666666666702,C2,1,7,OVCAR3
265,80.1286,5/20/2019 4:57:00 PM,1,5000,3,lowDensity,166.86666666666702,C3,1,7,OVCAR3
266,44.54396,5/20/2019 4:57:00 PM,10,5000,3,lowDensity,166.86666666666702,C4,1,7,OVCAR3
267,18.576214999999998,5/20/2019 4:57:00 PM,25,5000,3,lowDensity,166.86666666666702,C5,1,7,OVCAR3
268,14.642705,5/20/2019 4:57:00 PM,50,5000,3,lowDensity,166.86666666666702,C6,1,7,OVCAR3
269,5.806844,5/20/2019 4:57:00 PM,100,5000,3,lowDensity,166.86666666666702,C7,1,7,OVCAR3
270,99.99999,5/20/2019 4:57:00 PM,0,75000,1,highDensity,166.86666666666702,D2,1,7,OVCAR3
271,99.99999,5/20/2019 4:57:00 PM,1,75000,1,highDensity,166.86666666666702,D3,1,7,OVCAR3
272,99.9992,5/20/2019 4:57:00 PM,10,75000,1,highDensity,166.86666666666702,D4,1,7,OVCAR3
273,99.983465,5/20/2019 4:57:00 PM,25,75000,1,highDensity,166.86666666666702,D5,1,7,OVCAR3
274,99.94626500000001,5/20/2019 4:57:00 PM,50,75000,1,highDensity,166.86666666666702,D6,1,7,OVCAR3
275,82.67291999999999,5/20/2019 4:57:00 PM,100,75000,1,highDensity,166.86666666666702,D7,1,7,OVCAR3
276,99.99615499999999,5/20/2019 4:57:00 PM,0,75000,2,highDensity,166.86666666666702,E2,1,7,OVCAR3
277,99.99999,5/20/2019 4:57:00 PM,1,75000,2,highDensity,166.86666666666702,E3,1,7,OVCAR3
278,99.99933999999999,5/20/2019 4:57:00 PM,10,75000,2,highDensity,166.86666666666702,E4,1,7,OVCAR3
279,99.965125,5/20/2019 4:57:00 PM,25,75000,2,highDensity,166.86666666666702,E5,1,7,OVCAR3
280,99.84172000000001,5/20/2019 4:57:00 PM,50,75000,2,highDensity,166.86666666666702,E6,1,7,OVCAR3
281,89.15784000000001,5/20/2019 4:57:00 PM,100,75000,2,highDensity,166.86666666666702,E7,1,7,OVCAR3
282,99.998965,5/20/2019 4:57:00 PM,0,75000,3,highDensity,166.86666666666702,F2,1,7,OVCAR3
283,99.99999,5/20/2019 4:57:00 PM,1,75000,3,highDensity,166.86666666666702,F3,1,7,OVCAR3
284,99.9991,5/20/2019 4:57:00 PM,10,75000,3,highDensity,166.86666666666702,F4,1,7,OVCAR3
285,99.853115,5/20/2019 4:57:00 PM,25,75000,3,highDensity,166.86666666666702,F5,1,7,OVCAR3
286,98.39074500000001,5/20/2019 4:57:00 PM,50,75000,3,highDensity,166.86666666666702,F6,1,7,OVCAR3
287,71.94402,5/20/2019 4:57:00 PM,100,75000,3,highDensity,166.86666666666702,F7,1,7,OVCAR3
288,85.53828999999999,5/21/2019 4:54:00 PM,0,5000,1,lowDensity,190.81666666666698,A2,1,8,OVCAR3
289,72.642375,5/21/2019 4:54:00 PM,1,5000,1,lowDensity,190.81666666666698,A3,1,8,OVCAR3
290,35.41225,5/21/2019 4:54:00 PM,10,5000,1,lowDensity,190.81666666666698,A4,1,8,OVCAR3
291,10.5759595,5/21/2019 4:54:00 PM,25,5000,1,lowDensity,190.81666666666698,A5,1,8,OVCAR3
292,7.583477,5/21/2019 4:54:00 PM,50,5000,1,lowDensity,190.81666666666698,A6,1,8,OVCAR3
293,4.072826,5/21/2019 4:54:00 PM,100,5000,1,lowDensity,190.81666666666698,A7,1,8,OVCAR3
294,97.17299499999999,5/21/2019 4:54:00 PM,0,5000,2,lowDensity,190.81666666666698,B2,1,8,OVCAR3
295,93.91011,5/21/2019 4:54:00 PM,1,5000,2,lowDensity,190.81666666666698,B3,1,8,OVCAR3
296,49.284715000000006,5/21/2019 4:54:00 PM,10,5000,2,lowDensity,190.81666666666698,B4,1,8,OVCAR3
297,19.591594999999998,5/21/2019 4:54:00 PM,25,5000,2,lowDensity,190.81666666666698,B5,1,8,OVCAR3
298,8.489929,5/21/2019 4:54:00 PM,50,5000,2,lowDensity,190.81666666666698,B6,1,8,OVCAR3
299,5.647897,5/21/2019 4:54:00 PM,100,5000,2,lowDensity,190.81666666666698,B7,1,8,OVCAR3
300,99.26792499999999,5/21/2019 4:54:00 PM,0,5000,3,lowDensity,190.81666666666698,C2,1,8,OVCAR3
301,94.62575,5/21/2019 4:54:00 PM,1,5000,3,lowDensity,190.81666666666698,C3,1,8,OVCAR3
302,55.272475,5/21/2019 4:54:00 PM,10,5000,3,lowDensity,190.81666666666698,C4,1,8,OVCAR3
303,18.169114999999998,5/21/2019 4:54:00 PM,25,5000,3,lowDensity,190.81666666666698,C5,1,8,OVCAR3
304,12.764775,5/21/2019 4:54:00 PM,50,5000,3,lowDensity,190.81666666666698,C6,1,8,OVCAR3
305,4.758267999999999,5/21/2019 4:54:00 PM,100,5000,3,lowDensity,190.81666666666698,C7,1,8,OVCAR3
306,99.9983,5/21/2019 4:54:00 PM,0,75000,1,highDensity,190.81666666666698,D2,1,8,OVCAR3
307,99.99875,5/21/2019 4:54:00 PM,1,75000,1,highDensity,190.81666666666698,D3,1,8,OVCAR3
308,99.998065,5/21/2019 4:54:00 PM,10,75000,1,highDensity,190.81666666666698,D4,1,8,OVCAR3
309,99.93586499999999,5/21/2019 4:54:00 PM,25,75000,1,highDensity,190.81666666666698,D5,1,8,OVCAR3
310,99.854105,5/21/2019 4:54:00 PM,50,75000,1,highDensity,190.81666666666698,D6,1,8,OVCAR3
311,80.14542499999999,5/21/2019 4:54:00 PM,100,75000,1,highDensity,190.81666666666698,D7,1,8,OVCAR3
312,99.995155,5/21/2019 4:54:00 PM,0,75000,2,highDensity,190.81666666666698,E2,1,8,OVCAR3
313,99.99999,5/21/2019 4:54:00 PM,1,75000,2,highDensity,190.81666666666698,E3,1,8,OVCAR3
314,99.997865,5/21/2019 4:54:00 PM,10,75000,2,highDensity,190.81666666666698,E4,1,8,OVCAR3
315,99.90267,5/21/2019 4:54:00 PM,25,75000,2,highDensity,190.81666666666698,E5,1,8,OVCAR3
316,98.51162,5/21/2019 4:54:00 PM,50,75000,2,highDensity,190.81666666666698,E6,1,8,OVCAR3
317,80.14932,5/21/2019 4:54:00 PM,100,75000,2,highDensity,190.81666666666698,E7,1,8,OVCAR3
318,99.99999,5/21/2019 4:54:00 PM,0,75000,3,highDensity,190.81666666666698,F2,1,8,OVCAR3
319,99.99999,5/21/2019 4:54:00 PM,1,75000,3,highDensity,190.81666666666698,F3,1,8,OVCAR3
320,99.99903,5/21/2019 4:54:00 PM,10,75000,3,highDensity,190.81666666666698,F4,1,8,OVCAR3
321,99.712505,5/21/2019 4:54:00 PM,25,75000,3,highDensity,190.81666666666698,F5,1,8,OVCAR3
322,97.534615,5/21/2019 4:54:00 PM,50,75000,3,highDensity,190.81666666666698,F6,1,8,OVCAR3
323,66.16459,5/21/2019 4:54:00 PM,100,75000,3,highDensity,190.81666666666698,F7,1,8,OVCAR3
324,78.783945,5/22/2019 5:11:00 PM,0,5000,1,lowDensity,215.1,A2,1,9,OVCAR3
325,85.28866500000001,5/22/2019 5:11:00 PM,1,5000,1,lowDensity,215.1,A3,1,9,OVCAR3
326,65.596685,5/22/2019 5:11:00 PM,10,5000,1,lowDensity,215.1,A4,1,9,OVCAR3
327,30.78676,5/22/2019 5:11:00 PM,25,5000,1,lowDensity,215.1,A5,1,9,OVCAR3
328,6.379034,5/22/2019 5:11:00 PM,50,5000,1,lowDensity,215.1,A6,1,9,OVCAR3
329,4.3688515,5/22/2019 5:11:00 PM,100,5000,1,lowDensity,215.1,A7,1,9,OVCAR3
330,99.05162,5/22/2019 5:11:00 PM,0,5000,2,lowDensity,215.1,B2,1,9,OVCAR3
331,98.530025,5/22/2019 5:11:00 PM,1,5000,2,lowDensity,215.1,B3,1,9,OVCAR3
332,61.368739999999995,5/22/2019 5:11:00 PM,10,5000,2,lowDensity,215.1,B4,1,9,OVCAR3
333,24.162664999999997,5/22/2019 5:11:00 PM,25,5000,2,lowDensity,215.1,B5,1,9,OVCAR3
334,9.448119,5/22/2019 5:11:00 PM,50,5000,2,lowDensity,215.1,B6,1,9,OVCAR3
335,6.6266005,5/22/2019 5:11:00 PM,100,5000,2,lowDensity,215.1,B7,1,9,OVCAR3
336,99.886435,5/22/2019 5:11:00 PM,0,5000,3,lowDensity,215.1,C2,1,9,OVCAR3
337,99.53932499999999,5/22/2019 5:11:00 PM,1,5000,3,lowDensity,215.1,C3,1,9,OVCAR3
338,71.24817,5/22/2019 5:11:00 PM,10,5000,3,lowDensity,215.1,C4,1,9,OVCAR3
339,19.675815,5/22/2019 5:11:00 PM,25,5000,3,lowDensity,215.1,C5,1,9,OVCAR3
340,16.79514,5/22/2019 5:11:00 PM,50,5000,3,lowDensity,215.1,C6,1,9,OVCAR3
341,6.4523554999999995,5/22/2019 5:11:00 PM,100,5000,3,lowDensity,215.1,C7,1,9,OVCAR3
342,99.99792,5/22/2019 5:11:00 PM,0,75000,1,highDensity,215.1,D2,1,9,OVCAR3
343,99.99999,5/22/2019 5:11:00 PM,1,75000,1,highDensity,215.1,D3,1,9,OVCAR3
344,99.995165,5/22/2019 5:11:00 PM,10,75000,1,highDensity,215.1,D4,1,9,OVCAR3
345,99.90509,5/22/2019 5:11:00 PM,25,75000,1,highDensity,215.1,D5,1,9,OVCAR3
346,99.49689000000001,5/22/2019 5:11:00 PM,50,75000,1,highDensity,215.1,D6,1,9,OVCAR3
347,75.50161,5/22/2019 5:11:00 PM,100,75000,1,highDensity,215.1,D7,1,9,OVCAR3
348,99.99930499999999,5/22/2019 5:11:00 PM,0,75000,2,highDensity,215.1,E2,1,9,OVCAR3
349,99.99999,5/22/2019 5:11:00 PM,1,75000,2,highDensity,215.1,E3,1,9,OVCAR3
350,99.98795,5/22/2019 5:11:00 PM,10,75000,2,highDensity,215.1,E4,1,9,OVCAR3
351,99.871585,5/22/2019 5:11:00 PM,25,75000,2,highDensity,215.1,E5,1,9,OVCAR3
352,94.14357,5/22/2019 5:11:00 PM,50,75000,2,highDensity,215.1,E6,1,9,OVCAR3
353,69.55475,5/22/2019 5:11:00 PM,100,75000,2,highDensity,215.1,E7,1,9,OVCAR3
354,99.99944500000001,5/22/2019 5:11:00 PM,0,75000,3,highDensity,215.1,F2,1,9,OVCAR3
355,99.99706,5/22/2019 5:11:00 PM,1,75000,3,highDensity,215.1,F3,1,9,OVCAR3
356,99.9722,5/22/2019 5:11:00 PM,10,75000,3,highDensity,215.1,F4,1,9,OVCAR3
357,99.31549,5/22/2019 5:11:00 PM,25,75000,3,highDensity,215.1,F5,1,9,OVCAR3
358,92.71984,5/22/2019 5:11:00 PM,50,75000,3,highDensity,215.1,F6,1,9,OVCAR3
359,57.06885,5/22/2019 5:11:00 PM,100,75000,3,highDensity,215.1,F7,1,9,OVCAR3
0,3.4409185,5/13/2019 6:15:00 PM,0,5000,1,lowDensity,0.0,A2,3,0,OVCAR3
1,3.4998405,5/13/2019 6:15:00 PM,1,5000,1,lowDensity,0.0,A3,3,0,OVCAR3
2,3.3931175,5/13/2019 6:15:00 PM,10,5000,1,lowDensity,0.0,A4,3,0,OVCAR3
3,3.4324935,5/13/2019 6:15:00 PM,25,5000,1,lowDensity,0.0,A5,3,0,OVCAR3
