,Date,DrugConcentration,Flank,MouseId,Time,TreatmentBranch,Volume
1060,2020/03/08,X,Right,40,88,AT2,
1061,2020/03/09,X,Right,40,89,AT2,
1062,2020/03/10,X,Right,40,90,AT2,
1063,2020/03/11,X,Right,40,91,AT2,
1064,2020/03/12,X,Right,40,92,AT2,
1065,2020/03/13,X,Right,40,93,AT2,
1066,2020/03/14,X,Right,40,94,AT2,
1067,2020/03/15,X,Right,40,95,AT2,
1068,2020/03/16,X,Right,40,96,AT2,
1069,2020/03/17,X,Right,40,97,AT2,
1070,2020/03/18,X,Right,40,98,AT2,
1071,2020/03/19,X,Right,40,99,AT2,
1072,2020/03/20,X,Right,40,100,AT2,
1073,2020/03/21,X,Right,40,101,AT2,
1074,2020/03/22,X,Right,40,102,AT2,
1075,2020/03/23,X,Right,40,103,AT2,
1076,2020/03/24,X,Right,40,104,AT2,
1077,2020/03/25,X,Right,40,105,AT2,
1078,2020/03/26,X,Right,40,106,AT2,
1079,2020/03/27,X,Right,40,107,AT2,
1080,2019/12/11,0.0,Right,41,0,Math,0.0
1081,2019/12/12,0.0,Right,41,1,Math,
1082,2019/12/13,0.0,Right,41,2,Math,0.0
1083,2019/12/14,0.0,Right,41,3,Math,
1084,2019/12/15,0.0,Right,41,4,Math,
1085,2019/12/16,0.0,Right,41,5,Math,35.4
1086,2019/12/17,0.0,Right,41,6,Math,
1087,2019/12/18,0.0,Right,41,7,Math,31.2
1088,2019/12/19,0.0,Right,41,8,Math,
1089,2019/12/20,0.0,Right,41,9,Math,37.0
1090,2019/12/21,0.0,Right,41,10,Math,
1091,2019/12/22,0.0,Right,41,11,Math,
1092,2019/12/23,0.0,Right,41,12,Math,28.1
1093,2019/12/24,0.0,Right,41,13,Math,
1094,2019/12/25,0.0,Right,41,14,Math,
1095,2019/12/26,0.0,Right,41,15,Math,
1096,2019/12/27,100.0,Right,41,16,Math,25.8
1097,2019/12/28,100.0,Right,41,17,Math,
1098,2019/12/29,0.0,Right,41,18,Math,
1099,2019/12/30,100.0,Right,41,19,Math,47.8
1100,2019/12/31,100.0,Right,41,20,Math,37.0
1101,2020/01/01,100.0,Right,41,21,Math,
1102,2020/01/02,100.0,Right,41,22,Math,47.5
1103,2020/01/03,100.0,Right,41,23,Math,58.4
1104,2020/01/04,100.0,Right,41,24,Math,
1105,2020/01/05,100.0,Right,41,25,Math,
1106,2020/01/06,100.0,Right,41,26,Math,82.2
1107,2020/01/07,100.0,Right,41,27,Math,
1108,2020/01/08,100.0,Right,41,28,Math,110.6
1109,2020/01/09,100.0,Right,41,29,Math,
1110,2020/01/10,100.0,Right,41,30,Math,126.4
1111,2020/01/11,100.0,Right,41,31,Math,
1112,2020/01/12,100.0,Right,41,32,Math,
1113,2020/01/13,100.0,Right,41,33,Math,168.8
1114,2020/01/14,100.0,Right,41,34,Math,
1115,2020/01/15,100.0,Right,41,35,Math,230.6
1116,2020/01/16,100.0,Right,41,36,Math,
1117,2020/01/17,100.0,Right,41,37,Math,236.7
1118,2020/01/18,100.0,Right,41,38,Math,
1119,2020/01/19,100.0,Right,41,39,Math,
1120,2020/01/20,0.0,Right,41,40,Math,241.9
1121,2020/01/21,0.0,Right,41,41,Math,
1122,2020/01/22,100.0,Right,41,42,Math,301.7
1123,2020/01/23,100.0,Right,41,43,Math,
1124,2020/01/24,100.0,Right,41,44,Math,287.9
1125,2020/01/25,100.0,Right,41,45,Math,
1126,2020/01/26,100.0,Right,41,46,Math,
1127,2020/01/27,100.0,Right,41,47,Math,328.4
1128,2020/01/28,100.0,Right,41,48,Math,
1129,2020/01/29,0.0,Right,41,49,Math,346.3
1130,2020/01/30,0.0,Right,41,50,Math,
1131,2020/01/31,100.0,Right,41,51,Math,512.0
1132,2020/02/01,100.0,Right,41,52,Math,
1133,2020/02/02,100.0,Right,41,53,Math,
1134,2020/02/03,100.0,Right,41,54,Math,566.5
1135,2020/02/04,100.0,Right,41,55,Math,
1136,2020/02/05,0.0,Right,41,56,Math,466.3
1137,2020/02/06,0.0,Right,41,57,Math,
1138,2020/02/07,100.0,Right,41,58,Math,484.8
1139,2020/02/08,100.0,Right,41,59,Math,
1140,2020/02/09,100.0,Right,41,60,Math,
1141,2020/02/10,0.0,Right,41,61,Math,462.2
1142,2020/02/11,0.0,Right,41,62,Math,
1143,2020/02/12,100.0,Right,41,63,Math,544.5
1144,2020/02/13,100.0,Right,41,64,Math,
1145,2020/02/14,0.0,Right,41,65,Math,511.4
1146,2020/02/15,0.0,Right,41,66,Math,
1147,2020/02/16,0.0,Right,41,67,Math,
1148,2020/02/17,100.0,Right,41,68,Math,754.5
1149,2020/02/18,100.0,Right,41,69,Math,
1150,2020/02/19,100.0,Right,41,70,Math,624.7
1151,2020/02/20,100.0,Right,41,71,Math,
1152,2020/02/21,100.0,Right,41,72,Math,731.7
1153,2020/02/22,100.0,Right,41,73,Math,
1154,2020/02/23,100.0,Right,41,74,Math,
1155,2020/02/24,100.0,Right,41,75,Math,808.1
1156,2020/02/25,100.0,Right,41,76,Math,
1157,2020/02/26,100.0,Right,41,77,Math,850.6
1158,2020/02/27,100.0,Right,41,78,Math,
1159,2020/02/28,100.0,Right,41,79,Math,923.6
1160,2020/02/29,100.0,Right,41,80,Math,
1161,2020/03/01,100.0,Right,41,81,Math,
1162,2020/03/02,100.0,Right,41,82,Math,828.8
1163,2020/03/03,100.0,Right,41,83,Math,
1164,2020/03/04,0.0,Right,41,84,Math,900.8
1165,2020/03/05,0.0,Right,41,85,Math,
1166,2020/03/06,100.0,Right,41,86,Math,995.7
1167,2020/03/07,100.0,Right,41,87,Math,
1168,2020/03/08,100.0,Right,41,88,Math,
1169,2020/03/09,100.0,Right,41,89,Math,975.2
1170,2020/03/10,100.0,Right,41,90,Math,
1171,2020/03/11,100.0,Right,41,91,Math,1055.4
1172,2020/03/12,100.0,Right,41,92,Math,
1173,2020/03/13,100.0,Right,41,93,Math,1108.5
1174,2020/03/14,100.0,Right,41,94,Math,
1175,2020/03/15,100.0,Right,41,95,Math,
1176,2020/03/16,100.0,Right,41,96,Math,1284.5
1177,2020/03/17,100.0,Right,41,97,Math,
1178,2020/03/18,100.0,Right,41,98,Math,1237.6
1179,2020/03/19,100.0,Right,41,99,Math,
1180,2020/03/20,0.0,Right,41,100,Math,1148.8
1181,2020/03/21,0.0,Right,41,101,Math,
1182,2020/03/22,0.0,Right,41,102,Math,
1183,2020/03/23,100.0,Right,41,103,Math,1308.1
1184,2020/03/24,100.0,Right,41,104,Math,
1185,2020/03/25,100.0,Right,41,105,Math,1174.0
1186,2020/03/26,100.0,Right,41,106,Math,
1187,2020/03/27,X,Right,41,107,Math,1201.4
1188,2019/12/11,0.0,Right,42,0,Math,31.0
1189,2019/12/12,0.0,Right,42,1,Math,
1190,2019/12/13,0.0,Right,42,2,Math,0.0
1191,2019/12/14,0.0,Right,42,3,Math,
1192,2019/12/15,0.0,Right,42,4,Math,
1193,2019/12/16,0.0,Right,42,5,Math,13.4
1194,2019/12/17,0.0,Right,42,6,Math,
1195,2019/12/18,0.0,Right,42,7,Math,13.4
1196,2019/12/19,0.0,Right,42,8,Math,
1197,2019/12/20,0.0,Right,42,9,Math,17.5
1198,2019/12/21,0.0,Right,42,10,Math,
1199,2019/12/22,0.0,Right,42,11,Math,
1200,2019/12/23,0.0,Right,42,12,Math,7.1
1201,2019/12/24,0.0,Right,42,13,Math,
1202,2019/12/25,0.0,Right,42,14,Math,
1203,2019/12/26,0.0,Right,42,15,Math,
1204,2019/12/27,100.0,Right,42,16,Math,9.4
1205,2019/12/28,100.0,Right,42,17,Math,
1206,2019/12/29,0.0,Right,42,18,Math,
1207,2019/12/30,100.0,Right,42,19,Math,8.3
1208,2019/12/31,100.0,Right,42,20,Math,7.9
1209,2020/01/01,100.0,Right,42,21,Math,
1210,2020/01/02,100.0,Right,42,22,Math,9.6
1211,2020/01/03,100.0,Right,42,23,Math,7.2
1212,2020/01/04,100.0,Right,42,24,Math,
1213,2020/01/05,0.0,Right,42,25,Math,
1214,2020/01/06,0.0,Right,42,26,Math,9.0
1215,2020/01/07,0.0,Right,42,27,Math,
1216,2020/01/08,100.0,Right,42,28,Math,18.5
1217,2020/01/09,100.0,Right,42,29,Math,
1218,2020/01/10,100.0,Right,42,30,Math,19.6
1219,2020/01/11,100.0,Right,42,31,Math,
1220,2020/01/12,100.0,Right,42,32,Math,
1221,2020/01/13,100.0,Right,42,33,Math,36.5
1222,2020/01/14,100.0,Right,42,34,Math,
1223,2020/01/15,100.0,Right,42,35,Math,57.0
1224,2020/01/16,100.0,Right,42,36,Math,
1225,2020/01/17,0.0,Right,42,37,Math,30.1
1226,2020/01/18,0.0,Right,42,38,Math,
1227,2020/01/19,0.0,Right,42,39,Math,
1228,2020/01/20,100.0,Right,42,40,Math,57.0
1229,2020/01/21,100.0,Right,42,41,Math,
1230,2020/01/22,100.0,Right,42,42,Math,73.5
1231,2020/01/23,100.0,Right,42,43,Math,
1232,2020/01/24,0.0,Right,42,44,Math,57.2
1233,2020/01/25,0.0,Right,42,45,Math,
1234,2020/01/26,0.0,Right,42,46,Math,
1235,2020/01/27,0.0,Right,42,47,Math,57.3
1236,2020/01/28,0.0,Right,42,48,Math,
1237,2020/01/29,0.0,Right,42,49,Math,61.2
1238,2020/01/30,0.0,Right,42,50,Math,
1239,2020/01/31,0.0,Right,42,51,Math,43.4
1240,2020/02/01,0.0,Right,42,52,Math,
1241,2020/02/02,0.0,Right,42,53,Math,
1242,2020/02/03,0.0,Right,42,54,Math,61.0
1243,2020/02/04,0.0,Right,42,55,Math,
1244,2020/02/05,0.0,Right,42,56,Math,63.5
1245,2020/02/06,0.0,Right,42,57,Math,
1246,2020/02/07,100.0,Right,42,58,Math,91.9
1247,2020/02/08,100.0,Right,42,59,Math,
1248,2020/02/09,100.0,Right,42,60,Math,
1249,2020/02/10,0.0,Right,42,61,Math,80.2
1250,2020/02/11,0.0,Right,42,62,Math,
1251,2020/02/12,0.0,Right,42,63,Math,89.6
1252,2020/02/13,0.0,Right,42,64,Math,
1253,2020/02/14,0.0,Right,42,65,Math,100.0
1254,2020/02/15,0.0,Right,42,66,Math,
1255,2020/02/16,0.0,Right,42,67,Math,
1256,2020/02/17,100.0,Right,42,68,Math,123.0
1257,2020/02/18,100.0,Right,42,69,Math,
1258,2020/02/19,100.0,Right,42,70,Math,89.9
1259,2020/02/20,100.0,Right,42,71,Math,
1260,2020/02/21,100.0,Right,42,72,Math,183.4
1261,2020/02/22,100.0,Right,42,73,Math,
1262,2020/02/23,100.0,Right,42,74,Math,
1263,2020/02/24,100.0,Right,42,75,Math,216.0
1264,2020/02/25,100.0,Right,42,76,Math,
1265,2020/02/26,100.0,Right,42,77,Math,271.5
1266,2020/02/27,100.0,Right,42,78,Math,
1267,2020/02/28,100.0,Right,42,79,Math,194.6
1268,2020/02/29,100.0,Right,42,80,Math,
1269,2020/03/01,100.0,Right,42,81,Math,
1270,2020/03/02,100.0,Right,42,82,Math,250.8
1271,2020/03/03,100.0,Right,42,83,Math,
1272,2020/03/04,0.0,Right,42,84,Math,202.8
1273,2020/03/05,0.0,Right,42,85,Math,
1274,2020/03/06,100.0,Right,42,86,Math,331.7
1275,2020/03/07,100.0,Right,42,87,Math,
1276,2020/03/08,100.0,Right,42,88,Math,
1277,2020/03/09,100.0,Right,42,89,Math,370.6
1278,2020/03/10,100.0,Right,42,90,Math,
1279,2020/03/11,100.0,Right,42,91,Math,471.2
1280,2020/03/12,100.0,Right,42,92,Math,
1281,2020/03/13,100.0,Right,42,93,Math,452.4
1282,2020/03/14,100.0,Right,42,94,Math,
1283,2020/03/15,100.0,Right,42,95,Math,
1284,2020/03/16,100.0,Right,42,96,Math,490.6
1285,2020/03/17,100.0,Right,42,97,Math,
1286,2020/03/18,100.0,Right,42,98,Math,582.1
1287,2020/03/19,100.0,Right,42,99,Math,
1288,2020/03/20,100.0,Right,42,100,Math,611.9
1289,2020/03/21,100.0,Right,42,101,Math,
1290,2020/03/22,100.0,Right,42,102,Math,
1291,2020/03/23,0.0,Right,42,103,Math,544.4
1292,2020/03/24,0.0,Right,42,104,Math,
1293,2020/03/25,100.0,Right,42,105,Math,562.6
1294,2020/03/26,100.0,Right,42,106,Math,
1295,2020/03/27,X,Right,42,107,Math,688.4
1296,2019/12/11,0.0,Right,43,0,Ctrl,0.0
1297,2019/12/12,0.0,Right,43,1,Ctrl,
1298,2019/12/13,0.0,Right,43,2,Ctrl,0.0
1299,2019/12/14,0.0,Right,43,3,Ctrl,
1300,2019/12/15,0.0,Right,43,4,Ctrl,
1301,2019/12/16,0.0,Right,43,5,Ctrl,20.0
1302,2019/12/17,0.0,Right,43,6,Ctrl,
1303,2019/12/18,0.0,Right,43,7,Ctrl,19.5
1304,2019/12/19,0.0,Right,43,8,Ctrl,
1305,2019/12/20,0.0,Right,43,9,Ctrl,41.6
1306,2019/12/21,0.0,Right,43,10,Ctrl,
1307,2019/12/22,0.0,Right,43,11,Ctrl,
1308,2019/12/23,0.0,Right,43,12,Ctrl,34.2
1309,2019/12/24,0.0,Right,43,13,Ctrl,
1310,2019/12/25,0.0,Right,43,14,Ctrl,
1311,2019/12/26,0.0,Right,43,15,Ctrl,
1312,2019/12/27,0.0,Right,43,16,Ctrl,35.9
1313,2019/12/28,0.0,Right,43,17,Ctrl,
1314,2019/12/29,0.0,Right,43,18,Ctrl,
1315,2019/12/30,0.0,Right,43,19,Ctrl,83.1
1316,2019/12/31,0.0,Right,43,20,Ctrl,96.1
1317,2020/01/01,0.0,Right,43,21,Ctrl,
1318,2020/01/02,0.0,Right,43,22,Ctrl,96.1
1319,2020/01/03,0.0,Right,43,23,Ctrl,56.6
1320,2020/01/04,0.0,Right,43,24,Ctrl,
1321,2020/01/05,0.0,Right,43,25,Ctrl,
1322,2020/01/06,0.0,Right,43,26,Ctrl,159.3
1323,2020/01/07,0.0,Right,43,27,Ctrl,
1324,2020/01/08,0.0,Right,43,28,Ctrl,110.6
1325,2020/01/09,0.0,Right,43,29,Ctrl,
1326,2020/01/10,0.0,Right,43,30,Ctrl,258.4
1327,2020/01/11,0.0,Right,43,31,Ctrl,
1328,2020/01/12,0.0,Right,43,32,Ctrl,
1329,2020/01/13,0.0,Right,43,33,Ctrl,319.6
1330,2020/01/14,0.0,Right,43,34,Ctrl,
1331,2020/01/15,0.0,Right,43,35,Ctrl,230.6
1332,2020/01/16,0.0,Right,43,36,Ctrl,
1333,2020/01/17,0.0,Right,43,37,Ctrl,268.9
1334,2020/01/18,0.0,Right,43,38,Ctrl,
1335,2020/01/19,0.0,Right,43,39,Ctrl,
1336,2020/01/20,0.0,Right,43,40,Ctrl,251.0
1337,2020/01/21,0.0,Right,43,41,Ctrl,
1338,2020/01/22,0.0,Right,43,42,Ctrl,370.4
1339,2020/01/23,0.0,Right,43,43,Ctrl,
1340,2020/01/24,0.0,Right,43,44,Ctrl,385.0
1341,2020/01/25,0.0,Right,43,45,Ctrl,
1342,2020/01/26,0.0,Right,43,46,Ctrl,
1343,2020/01/27,0.0,Right,43,47,Ctrl,412.7
1344,2020/01/28,0.0,Right,43,48,Ctrl,
1345,2020/01/29,0.0,Right,43,49,Ctrl,401.6
1346,2020/01/30,0.0,Right,43,50,Ctrl,
1347,2020/01/31,0.0,Right,43,51,Ctrl,464.3
1348,2020/02/01,0.0,Right,43,52,Ctrl,
1349,2020/02/02,0.0,Right,43,53,Ctrl,
1350,2020/02/03,0.0,Right,43,54,Ctrl,404.3
1351,2020/02/04,0.0,Right,43,55,Ctrl,
1352,2020/02/05,0.0,Right,43,56,Ctrl,467.0
1353,2020/02/06,0.0,Right,43,57,Ctrl,
1354,2020/02/07,0.0,Right,43,58,Ctrl,519.8
1355,2020/02/08,0.0,Right,43,59,Ctrl,
1356,2020/02/09,0.0,Right,43,60,Ctrl,
1357,2020/02/10,0.0,Right,43,61,Ctrl,661.8
1358,2020/02/11,0.0,Right,43,62,Ctrl,
1359,2020/02/12,0.0,Right,43,63,Ctrl,780.4
1360,2020/02/13,0.0,Right,43,64,Ctrl,
1361,2020/02/14,0.0,Right,43,65,Ctrl,806.2
1362,2020/02/15,0.0,Right,43,66,Ctrl,
1363,2020/02/16,0.0,Right,43,67,Ctrl,
1364,2020/02/17,0.0,Right,43,68,Ctrl,1074.8
1365,2020/02/18,0.0,Right,43,69,Ctrl,
1366,2020/02/19,0.0,Right,43,70,Ctrl,1080.1
1367,2020/02/20,0.0,Right,43,71,Ctrl,
1368,2020/02/21,0.0,Right,43,72,Ctrl,1041.7
1369,2020/02/22,0.0,Right,43,73,Ctrl,
1370,2020/02/23,0.0,Right,43,74,Ctrl,
1371,2020/02/24,0.0,Right,43,75,Ctrl,863.0
1372,2020/02/25,0.0,Right,43,76,Ctrl,
1373,2020/02/26,0.0,Right,43,77,Ctrl,1171.8
1374,2020/02/27,0.0,Right,43,78,Ctrl,
1375,2020/02/28,0.0,Right,43,79,Ctrl,1115.4
1376,2020/02/29,0.0,Right,43,80,Ctrl,
1377,2020/03/01,0.0,Right,43,81,Ctrl,
1378,2020/03/02,0.0,Right,43,82,Ctrl,1478.6
1379,2020/03/03,0.0,Right,43,83,Ctrl,
1380,2020/03/04,0.0,Right,43,84,Ctrl,1412.6
1381,2020/03/05,0.0,Right,43,85,Ctrl,
1382,2020/03/06,X,Right,43,86,Ctrl,1685.8
1383,2020/03/07,X,Right,43,87,Ctrl,
1384,2020/03/08,X,Right,43,88,Ctrl,
1385,2020/03/09,X,Right,43,89,Ctrl,
1386,2020/03/10,X,Right,43,90,Ctrl,
1387,2020/03/11,X,Right,43,91,Ctrl,
1388,2020/03/12,X,Right,43,92,Ctrl,
1389,2020/03/13,X,Right,43,93,Ctrl,
1390,2020/03/14,X,Right,43,94,Ctrl,
1391,2020/03/15,X,Right,43,95,Ctrl,
1392,2020/03/16,X,Right,43,96,Ctrl,
1393,2020/03/17,X,Right,43,97,Ctrl,
1394,2020/03/18,X,Right,43,98,Ctrl,
1395,2020/03/19,X,Right,43,99,Ctrl,
1396,2020/03/20,X,Right,43,100,Ctrl,
1397,2020/03/21,X,Right,43,101,Ctrl,
1398,2020/03/22,X,Right,43,102,Ctrl,
1399,2020/03/23,X,Right,43,103,Ctrl,
1400,2020/03/24,X,Right,43,104,Ctrl,
1401,2020/03/25,X,Right,43,105,Ctrl,
1402,2020/03/26,X,Right,43,106,Ctrl,
1403,2020/03/27,X,Right,43,107,Ctrl,
1404,2019/12/11,0.0,Right,44,0,Math,0.0
1405,2019/12/12,0.0,Right,44,1,Math,
1406,2019/12/13,0.0,Right,44,2,Math,0.0
1407,2019/12/14,0.0,Right,44,3,Math,
1408,2019/12/15,0.0,Right,44,4,Math,
1409,2019/12/16,0.0,Right,44,5,Math,0.0
1410,2019/12/17,0.0,Right,44,6,Math,
1411,2019/12/18,0.0,Right,44,7,Math,0.0
1412,2019/12/19,0.0,Right,44,8,Math,
1413,2019/12/20,0.0,Right,44,9,Math,0.0
1414,2019/12/21,0.0,Right,44,10,Math,
1415,2019/12/22,0.0,Right,44,11,Math,
1416,2019/12/23,0.0,Right,44,12,Math,0.0
1417,2019/12/24,0.0,Right,44,13,Math,
1418,2019/12/25,0.0,Right,44,14,Math,
1419,2019/12/26,0.0,Right,44,15,Math,
1420,2019/12/27,100.0,Right,44,16,Math,21.2
1421,2019/12/28,100.0,Right,44,17,Math,
1422,2019/12/29,0.0,Right,44,18,Math,
1423,2019/12/30,100.0,Right,44,19,Math,38.0
1424,2019/12/31,100.0,Right,44,20,Math,31.6
1425,2020/01/01,100.0,Right,44,21,Math,
1426,2020/01/02,100.0,Right,44,22,Math,48.0
1427,2020/01/03,100.0,Right,44,23,Math,59.1
1428,2020/01/04,100.0,Right,44,24,Math,
1429,2020/01/05,100.0,Right,44,25,Math,
1430,2020/01/06,100.0,Right,44,26,Math,86.1
1431,2020/01/07,100.0,Right,44,27,Math,
1432,2020/01/08,100.0,Right,44,28,Math,93.4
1433,2020/01/09,100.0,Right,44,29,Math,
1434,2020/01/10,100.0,Right,44,30,Math,106.0
1435,2020/01/11,100.0,Right,44,31,Math,
1436,2020/01/12,100.0,Right,44,32,Math,
1437,2020/01/13,100.0,Right,44,33,Math,167.3
1438,2020/01/14,100.0,Right,44,34,Math,
1439,2020/01/15,100.0,Right,44,35,Math,188.5
1440,2020/01/16,100.0,Right,44,36,Math,
1441,2020/01/17,100.0,Right,44,37,Math,198.6
1442,2020/01/18,100.0,Right,44,38,Math,
1443,2020/01/19,100.0,Right,44,39,Math,
1444,2020/01/20,100.0,Right,44,40,Math,237.2
1445,2020/01/21,100.0,Right,44,41,Math,
1446,2020/01/22,100.0,Right,44,42,Math,234.5
1447,2020/01/23,100.0,Right,44,43,Math,
1448,2020/01/24,0.0,Right,44,44,Math,219.7
1449,2020/01/25,0.0,Right,44,45,Math,
1450,2020/01/26,0.0,Right,44,46,Math,
1451,2020/01/27,100.0,Right,44,47,Math,318.0
1452,2020/01/28,100.0,Right,44,48,Math,
1453,2020/01/29,100.0,Right,44,49,Math,228.2
1454,2020/01/30,100.0,Right,44,50,Math,
1455,2020/01/31,100.0,Right,44,51,Math,311.4
1456,2020/02/01,100.0,Right,44,52,Math,
1457,2020/02/02,100.0,Right,44,53,Math,
1458,2020/02/03,100.0,Right,44,54,Math,351.7
1459,2020/02/04,100.0,Right,44,55,Math,
1460,2020/02/05,0.0,Right,44,56,Math,298.2
1461,2020/02/06,0.0,Right,44,57,Math,
1462,2020/02/07,100.0,Right,44,58,Math,418.0
1463,2020/02/08,100.0,Right,44,59,Math,
1464,2020/02/09,100.0,Right,44,60,Math,
1465,2020/02/10,100.0,Right,44,61,Math,566.7
1466,2020/02/11,100.0,Right,44,62,Math,
1467,2020/02/12,100.0,Right,44,63,Math,602.4
1468,2020/02/13,100.0,Right,44,64,Math,
1469,2020/02/14,100.0,Right,44,65,Math,507.4
1470,2020/02/15,100.0,Right,44,66,Math,
1471,2020/02/16,100.0,Right,44,67,Math,
1472,2020/02/17,0.0,Right,44,68,Math,489.9
1473,2020/02/18,0.0,Right,44,69,Math,
1474,2020/02/19,0.0,Right,44,70,Math,450.9
1475,2020/02/20,0.0,Right,44,71,Math,
1476,2020/02/21,0.0,Right,44,72,Math,505.8
1477,2020/02/22,0.0,Right,44,73,Math,
1478,2020/02/23,0.0,Right,44,74,Math,
1479,2020/02/24,0.0,Right,44,75,Math,473.9
1480,2020/02/25,0.0,Right,44,76,Math,
1481,2020/02/26,100.0,Right,44,77,Math,564.8
1482,2020/02/27,100.0,Right,44,78,Math,
1483,2020/02/28,100.0,Right,44,79,Math,538.2
1484,2020/02/29,100.0,Right,44,80,Math,
1485,2020/03/01,100.0,Right,44,81,Math,
1486,2020/03/02,100.0,Right,44,82,Math,618.7
1487,2020/03/03,100.0,Right,44,83,Math,
1488,2020/03/04,100.0,Right,44,84,Math,684.6
1489,2020/03/05,100.0,Right,44,85,Math,
1490,2020/03/06,100.0,Right,44,86,Math,813.5
1491,2020/03/07,100.0,Right,44,87,Math,
1492,2020/03/08,100.0,Right,44,88,Math,
1493,2020/03/09,100.0,Right,44,89,Math,816.7
1494,2020/03/10,100.0,Right,44,90,Math,
1495,2020/03/11,100.0,Right,44,91,Math,865.5
1496,2020/03/12,100.0,Right,44,92,Math,
1497,2020/03/13,0.0,Right,44,93,Math,820.5
1498,2020/03/14,0.0,Right,44,94,Math,
1499,2020/03/15,0.0,Right,44,95,Math,
1500,2020/03/16,100.0,Right,44,96,Math,1009.9
1501,2020/03/17,100.0,Right,44,97,Math,
1502,2020/03/18,100.0,Right,44,98,Math,944.8
1503,2020/03/19,100.0,Right,44,99,Math,
1504,2020/03/20,100.0,Right,44,100,Math,1022.3
1505,2020/03/21,100.0,Right,44,101,Math,
1506,2020/03/22,100.0,Right,44,102,Math,
1507,2020/03/23,100.0,Right,44,103,Math,1121.9
1508,2020/03/24,100.0,Right,44,104,Math,
1509,2020/03/25,100.0,Right,44,105,Math,1234.4
1510,2020/03/26,100.0,Right,44,106,Math,
1511,2020/03/27,X,Right,44,107,Math,1463.8
1512,2019/12/11,0.0,Right,45,0,MTD,0.0
1513,2019/12/12,0.0,Right,45,1,MTD,
1514,2019/12/13,0.0,Right,45,2,MTD,0.0
1515,2019/12/14,0.0,Right,45,3,MTD,
1516,2019/12/15,0.0,Right,45,4,MTD,
1517,2019/12/16,0.0,Right,45,5,MTD,11.7
1518,2019/12/17,0.0,Right,45,6,MTD,
1519,2019/12/18,0.0,Right,45,7,MTD,21.4
1520,2019/12/19,0.0,Right,45,8,MTD,
1521,2019/12/20,0.0,Right,45,9,MTD,18.0
1522,2019/12/21,0.0,Right,45,10,MTD,
1523,2019/12/22,0.0,Right,45,11,MTD,
1524,2019/12/23,0.0,Right,45,12,MTD,17.5
1525,2019/12/24,0.0,Right,45,13,MTD,
1526,2019/12/25,0.0,Right,45,14,MTD,
1527,2019/12/26,0.0,Right,45,15,MTD,
1528,2019/12/27,100.0,Right,45,16,MTD,49.0
1529,2019/12/28,100.0,Right,45,17,MTD,
1530,2019/12/29,0.0,Right,45,18,MTD,
1531,2019/12/30,100.0,Right,45,19,MTD,27.8
1532,2019/12/31,100.0,Right,45,20,MTD,30.2
1533,2020/01/01,100.0,Right,45,21,MTD,
1534,2020/01/02,100.0,Right,45,22,MTD,32.5
1535,2020/01/03,100.0,Right,45,23,MTD,75.0
1536,2020/01/04,100.0,Right,45,24,MTD,
1537,2020/01/05,100.0,Right,45,25,MTD,
1538,2020/01/06,100.0,Right,45,26,MTD,76.1
1539,2020/01/07,100.0,Right,45,27,MTD,
1540,2020/01/08,100.0,Right,45,28,MTD,88.2
1541,2020/01/09,100.0,Right,45,29,MTD,
1542,2020/01/10,100.0,Right,45,30,MTD,131.3
1543,2020/01/11,100.0,Right,45,31,MTD,
1544,2020/01/12,100.0,Right,45,32,MTD,
1545,2020/01/13,100.0,Right,45,33,MTD,122.8
1546,2020/01/14,100.0,Right,45,34,MTD,
1547,2020/01/15,100.0,Right,45,35,MTD,136.0
1548,2020/01/16,100.0,Right,45,36,MTD,
1549,2020/01/17,100.0,Right,45,37,MTD,173.8
1550,2020/01/18,100.0,Right,45,38,MTD,
1551,2020/01/19,100.0,Right,45,39,MTD,
1552,2020/01/20,100.0,Right,45,40,MTD,148.5
1553,2020/01/21,100.0,Right,45,41,MTD,
1554,2020/01/22,100.0,Right,45,42,MTD,216.4
1555,2020/01/23,100.0,Right,45,43,MTD,
1556,2020/01/24,100.0,Right,45,44,MTD,201.9
1557,2020/01/25,100.0,Right,45,45,MTD,
1558,2020/01/26,100.0,Right,45,46,MTD,
1559,2020/01/27,100.0,Right,45,47,MTD,326.5
1560,2020/01/28,100.0,Right,45,48,MTD,
1561,2020/01/29,100.0,Right,45,49,MTD,285.1
1562,2020/01/30,100.0,Right,45,50,MTD,
1563,2020/01/31,100.0,Right,45,51,MTD,358.9
1564,2020/02/01,100.0,Right,45,52,MTD,
1565,2020/02/02,100.0,Right,45,53,MTD,
1566,2020/02/03,100.0,Right,45,54,MTD,462.7
1567,2020/02/04,100.0,Right,45,55,MTD,
1568,2020/02/05,100.0,Right,45,56,MTD,479.2
1569,2020/02/06,100.0,Right,45,57,MTD,
1570,2020/02/07,100.0,Right,45,58,MTD,470.3
1571,2020/02/08,100.0,Right,45,59,MTD,
1572,2020/02/09,100.0,Right,45,60,MTD,
1573,2020/02/10,100.0,Right,45,61,MTD,467.6
1574,2020/02/11,100.0,Right,45,62,MTD,
1575,2020/02/12,100.0,Right,45,63,MTD,556.9
1576,2020/02/13,100.0,Right,45,64,MTD,
1577,2020/02/14,100.0,Right,45,65,MTD,562.0
1578,2020/02/15,100.0,Right,45,66,MTD,
