,Confluence,Date,DrugConcentration,InitialCellNumber,ReplicateId,SeedingDensity,Time,WellId,CollectionFrequency,TimeInDays,CellLine
0,4.987531499999999,5/11/2019 3:41:00 PM,0,5000,1,lowDensity,0.0,A2,3,0,A2780s
1,4.5149815,5/11/2019 3:41:00 PM,1,5000,1,lowDensity,0.0,A3,3,0,A2780s
2,7.376627000000001,5/11/2019 3:41:00 PM,10,5000,1,lowDensity,0.0,A4,3,0,A2780s
3,6.233906,5/11/2019 3:41:00 PM,25,5000,1,lowDensity,0.0,A5,3,0,A2780s
4,5.628934,5/11/2019 3:41:00 PM,50,5000,1,lowDensity,0.0,A6,3,0,A2780s
5,5.0141615,5/11/2019 3:41:00 PM,100,5000,1,lowDensity,0.0,A7,3,0,A2780s
6,8.217803,5/11/2019 3:41:00 PM,0,5000,2,lowDensity,0.0,B2,3,0,A2780s
7,4.6688505,5/11/2019 3:41:00 PM,1,5000,2,lowDensity,0.0,B3,3,0,A2780s
8,9.0360425,5/11/2019 3:41:00 PM,10,5000,2,lowDensity,0.0,B4,3,0,A2780s
9,6.998854000000001,5/11/2019 3:41:00 PM,25,5000,2,lowDensity,0.0,B5,3,0,A2780s
10,4.41527,5/11/2019 3:41:00 PM,50,5000,2,lowDensity,0.0,B6,3,0,A2780s
11,5.584036,5/11/2019 3:41:00 PM,100,5000,2,lowDensity,0.0,B7,3,0,A2780s
12,11.615588,5/11/2019 3:41:00 PM,0,5000,3,lowDensity,0.0,C2,3,0,A2780s
13,7.013116500000001,5/11/2019 3:41:00 PM,1,5000,3,lowDensity,0.0,C3,3,0,A2780s
14,5.5931225,5/11/2019 3:41:00 PM,10,5000,3,lowDensity,0.0,C4,3,0,A2780s
15,8.8767525,5/11/2019 3:41:00 PM,25,5000,3,lowDensity,0.0,C5,3,0,A2780s
16,7.1635325,5/11/2019 3:41:00 PM,50,5000,3,lowDensity,0.0,C6,3,0,A2780s
17,5.1430215,5/11/2019 3:41:00 PM,100,5000,3,lowDensity,0.0,C7,3,0,A2780s
18,36.59943,5/11/2019 3:41:00 PM,0,75000,1,highDensity,0.0,D2,3,0,A2780s
19,61.36225,5/11/2019 3:41:00 PM,1,75000,1,highDensity,0.0,D3,3,0,A2780s
20,64.412125,5/11/2019 3:41:00 PM,10,75000,1,highDensity,0.0,D4,3,0,A2780s
21,61.000485000000005,5/11/2019 3:41:00 PM,25,75000,1,highDensity,0.0,D5,3,0,A2780s
22,65.16269,5/11/2019 3:41:00 PM,50,75000,1,highDensity,0.0,D6,3,0,A2780s
23,36.50444,5/11/2019 3:41:00 PM,100,75000,1,highDensity,0.0,D7,3,0,A2780s
24,75.66132999999999,5/11/2019 3:41:00 PM,0,75000,2,highDensity,0.0,E2,3,0,A2780s
25,42.844385,5/11/2019 3:41:00 PM,1,75000,2,highDensity,0.0,E3,3,0,A2780s
26,60.01326499999999,5/11/2019 3:41:00 PM,10,75000,2,highDensity,0.0,E4,3,0,A2780s
27,53.841395000000006,5/11/2019 3:41:00 PM,25,75000,2,highDensity,0.0,E5,3,0,A2780s
28,47.868565,5/11/2019 3:41:00 PM,50,75000,2,highDensity,0.0,E6,3,0,A2780s
29,33.035445,5/11/2019 3:41:00 PM,100,75000,2,highDensity,0.0,E7,3,0,A2780s
30,46.26677,5/11/2019 3:41:00 PM,0,75000,3,highDensity,0.0,F2,3,0,A2780s
31,27.07505,5/11/2019 3:41:00 PM,1,75000,3,highDensity,0.0,F3,3,0,A2780s
32,42.844655,5/11/2019 3:41:00 PM,10,75000,3,highDensity,0.0,F4,3,0,A2780s
33,33.33317,5/11/2019 3:41:00 PM,25,75000,3,highDensity,0.0,F5,3,0,A2780s
34,33.87559,5/11/2019 3:41:00 PM,50,75000,3,highDensity,0.0,F6,3,0,A2780s
35,29.340295,5/11/2019 3:41:00 PM,100,75000,3,highDensity,0.0,F7,3,0,A2780s
36,9.7928765,5/12/2019 6:40:00 PM,0,5000,1,lowDensity,1.1243055555555543,A2,3,1,A2780s
37,8.508371,5/12/2019 6:40:00 PM,1,5000,1,lowDensity,1.1243055555555543,A3,3,1,A2780s
38,11.744408,5/12/2019 6:40:00 PM,10,5000,1,lowDensity,1.1243055555555543,A4,3,1,A2780s
39,10.66365,5/12/2019 6:40:00 PM,25,5000,1,lowDensity,1.1243055555555543,A5,3,1,A2780s
40,7.6409475,5/12/2019 6:40:00 PM,50,5000,1,lowDensity,1.1243055555555543,A6,3,1,A2780s
41,6.896963,5/12/2019 6:40:00 PM,100,5000,1,lowDensity,1.1243055555555543,A7,3,1,A2780s
42,19.18539,5/12/2019 6:40:00 PM,0,5000,2,lowDensity,1.1243055555555543,B2,3,1,A2780s
43,10.474826,5/12/2019 6:40:00 PM,1,5000,2,lowDensity,1.1243055555555543,B3,3,1,A2780s
44,16.923039,5/12/2019 6:40:00 PM,10,5000,2,lowDensity,1.1243055555555543,B4,3,1,A2780s
45,12.779307499999998,5/12/2019 6:40:00 PM,25,5000,2,lowDensity,1.1243055555555543,B5,3,1,A2780s
46,7.456272,5/12/2019 6:40:00 PM,50,5000,2,lowDensity,1.1243055555555543,B6,3,1,A2780s
47,8.069259,5/12/2019 6:40:00 PM,100,5000,2,lowDensity,1.1243055555555543,B7,3,1,A2780s
48,23.292405,5/12/2019 6:40:00 PM,0,5000,3,lowDensity,1.1243055555555543,C2,3,1,A2780s
49,15.14924,5/12/2019 6:40:00 PM,1,5000,3,lowDensity,1.1243055555555543,C3,3,1,A2780s
50,10.52826,5/12/2019 6:40:00 PM,10,5000,3,lowDensity,1.1243055555555543,C4,3,1,A2780s
51,14.597046000000002,5/12/2019 6:40:00 PM,25,5000,3,lowDensity,1.1243055555555543,C5,3,1,A2780s
52,10.915845,5/12/2019 6:40:00 PM,50,5000,3,lowDensity,1.1243055555555543,C6,3,1,A2780s
53,7.239203,5/12/2019 6:40:00 PM,100,5000,3,lowDensity,1.1243055555555543,C7,3,1,A2780s
54,66.019925,5/12/2019 6:40:00 PM,0,75000,1,highDensity,1.1243055555555543,D2,3,1,A2780s
55,90.77618,5/12/2019 6:40:00 PM,1,75000,1,highDensity,1.1243055555555543,D3,3,1,A2780s
56,90.133215,5/12/2019 6:40:00 PM,10,75000,1,highDensity,1.1243055555555543,D4,3,1,A2780s
57,80.445055,5/12/2019 6:40:00 PM,25,75000,1,highDensity,1.1243055555555543,D5,3,1,A2780s
58,85.54732,5/12/2019 6:40:00 PM,50,75000,1,highDensity,1.1243055555555543,D6,3,1,A2780s
59,50.83958,5/12/2019 6:40:00 PM,100,75000,1,highDensity,1.1243055555555543,D7,3,1,A2780s
60,97.726045,5/12/2019 6:40:00 PM,0,75000,2,highDensity,1.1243055555555543,E2,3,1,A2780s
61,74.830715,5/12/2019 6:40:00 PM,1,75000,2,highDensity,1.1243055555555543,E3,3,1,A2780s
62,85.71033499999999,5/12/2019 6:40:00 PM,10,75000,2,highDensity,1.1243055555555543,E4,3,1,A2780s
63,73.78116,5/12/2019 6:40:00 PM,25,75000,2,highDensity,1.1243055555555543,E5,3,1,A2780s
64,67.22764,5/12/2019 6:40:00 PM,50,75000,2,highDensity,1.1243055555555543,E6,3,1,A2780s
65,47.284865,5/12/2019 6:40:00 PM,100,75000,2,highDensity,1.1243055555555543,E7,3,1,A2780s
66,78.4726,5/12/2019 6:40:00 PM,0,75000,3,highDensity,1.1243055555555543,F2,3,1,A2780s
67,55.620775,5/12/2019 6:40:00 PM,1,75000,3,highDensity,1.1243055555555543,F3,3,1,A2780s
68,65.93789,5/12/2019 6:40:00 PM,10,75000,3,highDensity,1.1243055555555543,F4,3,1,A2780s
69,50.21677,5/12/2019 6:40:00 PM,25,75000,3,highDensity,1.1243055555555543,F5,3,1,A2780s
70,52.097465,5/12/2019 6:40:00 PM,50,75000,3,highDensity,1.1243055555555543,F6,3,1,A2780s
71,41.198475,5/12/2019 6:40:00 PM,100,75000,3,highDensity,1.1243055555555543,F7,3,1,A2780s
72,20.304345,5/13/2019 3:53:00 PM,0,5000,1,lowDensity,2.0083333333333333,A2,3,2,A2780s
73,16.76521,5/13/2019 3:53:00 PM,1,5000,1,lowDensity,2.0083333333333333,A3,3,2,A2780s
74,19.765345,5/13/2019 3:53:00 PM,10,5000,1,lowDensity,2.0083333333333333,A4,3,2,A2780s
75,15.7461975,5/13/2019 3:53:00 PM,25,5000,1,lowDensity,2.0083333333333333,A5,3,2,A2780s
76,12.112345500000002,5/13/2019 3:53:00 PM,50,5000,1,lowDensity,2.0083333333333333,A6,3,2,A2780s
77,9.5713875,5/13/2019 3:53:00 PM,100,5000,1,lowDensity,2.0083333333333333,A7,3,2,A2780s
78,36.156435,5/13/2019 3:53:00 PM,0,5000,2,lowDensity,2.0083333333333333,B2,3,2,A2780s
79,20.342930000000003,5/13/2019 3:53:00 PM,1,5000,2,lowDensity,2.0083333333333333,B3,3,2,A2780s
80,27.617845,5/13/2019 3:53:00 PM,10,5000,2,lowDensity,2.0083333333333333,B4,3,2,A2780s
81,19.984045,5/13/2019 3:53:00 PM,25,5000,2,lowDensity,2.0083333333333333,B5,3,2,A2780s
82,12.901882,5/13/2019 3:53:00 PM,50,5000,2,lowDensity,2.0083333333333333,B6,3,2,A2780s
83,11.8719255,5/13/2019 3:53:00 PM,100,5000,2,lowDensity,2.0083333333333333,B7,3,2,A2780s
84,43.18205,5/13/2019 3:53:00 PM,0,5000,3,lowDensity,2.0083333333333333,C2,3,2,A2780s
85,28.321215,5/13/2019 3:53:00 PM,1,5000,3,lowDensity,2.0083333333333333,C3,3,2,A2780s
86,20.0517,5/13/2019 3:53:00 PM,10,5000,3,lowDensity,2.0083333333333333,C4,3,2,A2780s
87,21.170085,5/13/2019 3:53:00 PM,25,5000,3,lowDensity,2.0083333333333333,C5,3,2,A2780s
88,17.958930000000002,5/13/2019 3:53:00 PM,50,5000,3,lowDensity,2.0083333333333333,C6,3,2,A2780s
89,10.667622499999998,5/13/2019 3:53:00 PM,100,5000,3,lowDensity,2.0083333333333333,C7,3,2,A2780s
90,87.82645500000001,5/13/2019 3:53:00 PM,0,75000,1,highDensity,2.0083333333333333,D2,3,2,A2780s
91,98.4048,5/13/2019 3:53:00 PM,1,75000,1,highDensity,2.0083333333333333,D3,3,2,A2780s
92,97.746435,5/13/2019 3:53:00 PM,10,75000,1,highDensity,2.0083333333333333,D4,3,2,A2780s
93,88.078025,5/13/2019 3:53:00 PM,25,75000,1,highDensity,2.0083333333333333,D5,3,2,A2780s
94,92.922195,5/13/2019 3:53:00 PM,50,75000,1,highDensity,2.0083333333333333,D6,3,2,A2780s
95,61.04936,5/13/2019 3:53:00 PM,100,75000,1,highDensity,2.0083333333333333,D7,3,2,A2780s
96,99.924465,5/13/2019 3:53:00 PM,0,75000,2,highDensity,2.0083333333333333,E2,3,2,A2780s
97,93.8858,5/13/2019 3:53:00 PM,1,75000,2,highDensity,2.0083333333333333,E3,3,2,A2780s
98,95.579585,5/13/2019 3:53:00 PM,10,75000,2,highDensity,2.0083333333333333,E4,3,2,A2780s
99,83.586185,5/13/2019 3:53:00 PM,25,75000,2,highDensity,2.0083333333333333,E5,3,2,A2780s
100,78.89579499999999,5/13/2019 3:53:00 PM,50,75000,2,highDensity,2.0083333333333333,E6,3,2,A2780s
101,57.22834499999999,5/13/2019 3:53:00 PM,100,75000,2,highDensity,2.0083333333333333,E7,3,2,A2780s
102,96.787615,5/13/2019 3:53:00 PM,0,75000,3,highDensity,2.0083333333333333,F2,3,2,A2780s
103,82.45348,5/13/2019 3:53:00 PM,1,75000,3,highDensity,2.0083333333333333,F3,3,2,A2780s
104,83.060655,5/13/2019 3:53:00 PM,10,75000,3,highDensity,2.0083333333333333,F4,3,2,A2780s
105,63.861895,5/13/2019 3:53:00 PM,25,75000,3,highDensity,2.0083333333333333,F5,3,2,A2780s
106,66.31386,5/13/2019 3:53:00 PM,50,75000,3,highDensity,2.0083333333333333,F6,3,2,A2780s
107,51.096715,5/13/2019 3:53:00 PM,100,75000,3,highDensity,2.0083333333333333,F7,3,2,A2780s
108,38.54719,5/14/2019 2:19:00 PM,0,5000,1,lowDensity,2.943055555555554,A2,3,3,A2780s
109,31.64813,5/14/2019 2:19:00 PM,1,5000,1,lowDensity,2.943055555555554,A3,3,3,A2780s
110,29.971685,5/14/2019 2:19:00 PM,10,5000,1,lowDensity,2.943055555555554,A4,3,3,A2780s
111,20.70692,5/14/2019 2:19:00 PM,25,5000,1,lowDensity,2.943055555555554,A5,3,3,A2780s
112,15.0334,5/14/2019 2:19:00 PM,50,5000,1,lowDensity,2.943055555555554,A6,3,3,A2780s
113,11.417132,5/14/2019 2:19:00 PM,100,5000,1,lowDensity,2.943055555555554,A7,3,3,A2780s
114,59.804195,5/14/2019 2:19:00 PM,0,5000,2,lowDensity,2.943055555555554,B2,3,3,A2780s
115,37.082930000000005,5/14/2019 2:19:00 PM,1,5000,2,lowDensity,2.943055555555554,B3,3,3,A2780s
116,41.054655,5/14/2019 2:19:00 PM,10,5000,2,lowDensity,2.943055555555554,B4,3,3,A2780s
117,27.83557,5/14/2019 2:19:00 PM,25,5000,2,lowDensity,2.943055555555554,B5,3,3,A2780s
118,15.883344999999998,5/14/2019 2:19:00 PM,50,5000,2,lowDensity,2.943055555555554,B6,3,3,A2780s
119,14.856772,5/14/2019 2:19:00 PM,100,5000,2,lowDensity,2.943055555555554,B7,3,3,A2780s
120,65.24688,5/14/2019 2:19:00 PM,0,5000,3,lowDensity,2.943055555555554,C2,3,3,A2780s
121,49.14046,5/14/2019 2:19:00 PM,1,5000,3,lowDensity,2.943055555555554,C3,3,3,A2780s
122,30.66386,5/14/2019 2:19:00 PM,10,5000,3,lowDensity,2.943055555555554,C4,3,3,A2780s
123,31.009245,5/14/2019 2:19:00 PM,25,5000,3,lowDensity,2.943055555555554,C5,3,3,A2780s
124,17.98146,5/14/2019 2:19:00 PM,50,5000,3,lowDensity,2.943055555555554,C6,3,3,A2780s
125,12.93715,5/14/2019 2:19:00 PM,100,5000,3,lowDensity,2.943055555555554,C7,3,3,A2780s
126,96.67989,5/14/2019 2:19:00 PM,0,75000,1,highDensity,2.943055555555554,D2,3,3,A2780s
127,99.61652,5/14/2019 2:19:00 PM,1,75000,1,highDensity,2.943055555555554,D3,3,3,A2780s
128,99.86382,5/14/2019 2:19:00 PM,10,75000,1,highDensity,2.943055555555554,D4,3,3,A2780s
129,95.02384,5/14/2019 2:19:00 PM,25,75000,1,highDensity,2.943055555555554,D5,3,3,A2780s
130,94.96198,5/14/2019 2:19:00 PM,50,75000,1,highDensity,2.943055555555554,D6,3,3,A2780s
131,56.52175,5/14/2019 2:19:00 PM,100,75000,1,highDensity,2.943055555555554,D7,3,3,A2780s
132,99.996645,5/14/2019 2:19:00 PM,0,75000,2,highDensity,2.943055555555554,E2,3,3,A2780s
133,99.232425,5/14/2019 2:19:00 PM,1,75000,2,highDensity,2.943055555555554,E3,3,3,A2780s
134,99.381945,5/14/2019 2:19:00 PM,10,75000,2,highDensity,2.943055555555554,E4,3,3,A2780s
135,93.587535,5/14/2019 2:19:00 PM,25,75000,2,highDensity,2.943055555555554,E5,3,3,A2780s
136,89.87079,5/14/2019 2:19:00 PM,50,75000,2,highDensity,2.943055555555554,E6,3,3,A2780s
137,52.95418,5/14/2019 2:19:00 PM,100,75000,2,highDensity,2.943055555555554,E7,3,3,A2780s
138,99.72818999999998,5/14/2019 2:19:00 PM,0,75000,3,highDensity,2.943055555555554,F2,3,3,A2780s
139,96.17547,5/14/2019 2:19:00 PM,1,75000,3,highDensity,2.943055555555554,F3,3,3,A2780s
140,95.019165,5/14/2019 2:19:00 PM,10,75000,3,highDensity,2.943055555555554,F4,3,3,A2780s
141,81.53851,5/14/2019 2:19:00 PM,25,75000,3,highDensity,2.943055555555554,F5,3,3,A2780s
142,81.919705,5/14/2019 2:19:00 PM,50,75000,3,highDensity,2.943055555555554,F6,3,3,A2780s
143,53.79542000000001,5/14/2019 2:19:00 PM,100,75000,3,highDensity,2.943055555555554,F7,3,3,A2780s
144,58.14919499999999,5/15/2019 2:25:00 PM,0,5000,1,lowDensity,3.947222222222221,A2,3,4,A2780s
145,44.81005,5/15/2019 2:25:00 PM,1,5000,1,lowDensity,3.947222222222221,A3,3,4,A2780s
146,39.826595000000005,5/15/2019 2:25:00 PM,10,5000,1,lowDensity,3.947222222222221,A4,3,4,A2780s
147,17.519865,5/15/2019 2:25:00 PM,25,5000,1,lowDensity,3.947222222222221,A5,3,4,A2780s
148,12.212195,5/15/2019 2:25:00 PM,50,5000,1,lowDensity,3.947222222222221,A6,3,4,A2780s
149,7.979803500000001,5/15/2019 2:25:00 PM,100,5000,1,lowDensity,3.947222222222221,A7,3,4,A2780s
150,79.32549,5/15/2019 2:25:00 PM,0,5000,2,lowDensity,3.947222222222221,B2,3,4,A2780s
151,50.583615,5/15/2019 2:25:00 PM,1,5000,2,lowDensity,3.947222222222221,B3,3,4,A2780s
152,51.219815,5/15/2019 2:25:00 PM,10,5000,2,lowDensity,3.947222222222221,B4,3,4,A2780s
153,30.63419,5/15/2019 2:25:00 PM,25,5000,2,lowDensity,3.947222222222221,B5,3,4,A2780s
154,13.762365,5/15/2019 2:25:00 PM,50,5000,2,lowDensity,3.947222222222221,B6,3,4,A2780s
155,11.118201,5/15/2019 2:25:00 PM,100,5000,2,lowDensity,3.947222222222221,B7,3,4,A2780s
156,69.87232,5/15/2019 2:25:00 PM,0,5000,3,lowDensity,3.947222222222221,C2,3,4,A2780s
157,64.034865,5/15/2019 2:25:00 PM,1,5000,3,lowDensity,3.947222222222221,C3,3,4,A2780s
158,38.74997,5/15/2019 2:25:00 PM,10,5000,3,lowDensity,3.947222222222221,C4,3,4,A2780s
159,26.985375,5/15/2019 2:25:00 PM,25,5000,3,lowDensity,3.947222222222221,C5,3,4,A2780s
160,15.171200000000002,5/15/2019 2:25:00 PM,50,5000,3,lowDensity,3.947222222222221,C6,3,4,A2780s
161,9.412091,5/15/2019 2:25:00 PM,100,5000,3,lowDensity,3.947222222222221,C7,3,4,A2780s
162,97.5459,5/15/2019 2:25:00 PM,0,75000,1,highDensity,3.947222222222221,D2,3,4,A2780s
163,99.81847,5/15/2019 2:25:00 PM,1,75000,1,highDensity,3.947222222222221,D3,3,4,A2780s
164,99.79388,5/15/2019 2:25:00 PM,10,75000,1,highDensity,3.947222222222221,D4,3,4,A2780s
165,84.639005,5/15/2019 2:25:00 PM,25,75000,1,highDensity,3.947222222222221,D5,3,4,A2780s
166,82.10614000000001,5/15/2019 2:25:00 PM,50,75000,1,highDensity,3.947222222222221,D6,3,4,A2780s
167,27.524575,5/15/2019 2:25:00 PM,100,75000,1,highDensity,3.947222222222221,D7,3,4,A2780s
168,99.86216,5/15/2019 2:25:00 PM,0,75000,2,highDensity,3.947222222222221,E2,3,4,A2780s
169,99.41642,5/15/2019 2:25:00 PM,1,75000,2,highDensity,3.947222222222221,E3,3,4,A2780s
170,99.200785,5/15/2019 2:25:00 PM,10,75000,2,highDensity,3.947222222222221,E4,3,4,A2780s
171,82.086785,5/15/2019 2:25:00 PM,25,75000,2,highDensity,3.947222222222221,E5,3,4,A2780s
172,70.50091499999999,5/15/2019 2:25:00 PM,50,75000,2,highDensity,3.947222222222221,E6,3,4,A2780s
173,18.758805,5/15/2019 2:25:00 PM,100,75000,2,highDensity,3.947222222222221,E7,3,4,A2780s
174,83.89931000000001,5/15/2019 2:25:00 PM,0,75000,3,highDensity,3.947222222222221,F2,3,4,A2780s
175,82.04224500000001,5/15/2019 2:25:00 PM,1,75000,3,highDensity,3.947222222222221,F3,3,4,A2780s
176,87.63664,5/15/2019 2:25:00 PM,10,75000,3,highDensity,3.947222222222221,F4,3,4,A2780s
177,62.507965,5/15/2019 2:25:00 PM,25,75000,3,highDensity,3.947222222222221,F5,3,4,A2780s
178,57.96371500000001,5/15/2019 2:25:00 PM,50,75000,3,highDensity,3.947222222222221,F6,3,4,A2780s
179,37.56262,5/15/2019 2:25:00 PM,100,75000,3,highDensity,3.947222222222221,F7,3,4,A2780s
180,78.47109,5/16/2019 3:37:00 PM,0,5000,1,lowDensity,4.9972222222222085,A2,3,5,A2780s
181,64.63414499999999,5/16/2019 3:37:00 PM,1,5000,1,lowDensity,4.9972222222222085,A3,3,5,A2780s
182,54.82385500000001,5/16/2019 3:37:00 PM,10,5000,1,lowDensity,4.9972222222222085,A4,3,5,A2780s
183,23.35902,5/16/2019 3:37:00 PM,25,5000,1,lowDensity,4.9972222222222085,A5,3,5,A2780s
184,15.54729,5/16/2019 3:37:00 PM,50,5000,1,lowDensity,4.9972222222222085,A6,3,5,A2780s
185,10.188032,5/16/2019 3:37:00 PM,100,5000,1,lowDensity,4.9972222222222085,A7,3,5,A2780s
186,92.733215,5/16/2019 3:37:00 PM,0,5000,2,lowDensity,4.9972222222222085,B2,3,5,A2780s
187,73.18090000000001,5/16/2019 3:37:00 PM,1,5000,2,lowDensity,4.9972222222222085,B3,3,5,A2780s
188,64.92513,5/16/2019 3:37:00 PM,10,5000,2,lowDensity,4.9972222222222085,B4,3,5,A2780s
189,38.674135,5/16/2019 3:37:00 PM,25,5000,2,lowDensity,4.9972222222222085,B5,3,5,A2780s
190,23.855135,5/16/2019 3:37:00 PM,50,5000,2,lowDensity,4.9972222222222085,B6,3,5,A2780s
191,17.354664999999997,5/16/2019 3:37:00 PM,100,5000,2,lowDensity,4.9972222222222085,B7,3,5,A2780s
192,85.88659000000001,5/16/2019 3:37:00 PM,0,5000,3,lowDensity,4.9972222222222085,C2,3,5,A2780s
193,81.905735,5/16/2019 3:37:00 PM,1,5000,3,lowDensity,4.9972222222222085,C3,3,5,A2780s
194,52.61465,5/16/2019 3:37:00 PM,10,5000,3,lowDensity,4.9972222222222085,C4,3,5,A2780s
195,35.048385,5/16/2019 3:37:00 PM,25,5000,3,lowDensity,4.9972222222222085,C5,3,5,A2780s
196,18.2816,5/16/2019 3:37:00 PM,50,5000,3,lowDensity,4.9972222222222085,C6,3,5,A2780s
197,11.621355,5/16/2019 3:37:00 PM,100,5000,3,lowDensity,4.9972222222222085,C7,3,5,A2780s
198,99.88063,5/16/2019 3:37:00 PM,0,75000,1,highDensity,4.9972222222222085,D2,3,5,A2780s
199,99.994745,5/16/2019 3:37:00 PM,1,75000,1,highDensity,4.9972222222222085,D3,3,5,A2780s
200,99.994335,5/16/2019 3:37:00 PM,10,75000,1,highDensity,4.9972222222222085,D4,3,5,A2780s
201,93.732935,5/16/2019 3:37:00 PM,25,75000,1,highDensity,4.9972222222222085,D5,3,5,A2780s
202,91.52679,5/16/2019 3:37:00 PM,50,75000,1,highDensity,4.9972222222222085,D6,3,5,A2780s
203,32.051595,5/16/2019 3:37:00 PM,100,75000,1,highDensity,4.9972222222222085,D7,3,5,A2780s
204,99.99268,5/16/2019 3:37:00 PM,0,75000,2,highDensity,4.9972222222222085,E2,3,5,A2780s
205,99.99999,5/16/2019 3:37:00 PM,1,75000,2,highDensity,4.9972222222222085,E3,3,5,A2780s
206,99.99364,5/16/2019 3:37:00 PM,10,75000,2,highDensity,4.9972222222222085,E4,3,5,A2780s
207,91.851765,5/16/2019 3:37:00 PM,25,75000,2,highDensity,4.9972222222222085,E5,3,5,A2780s
208,82.520755,5/16/2019 3:37:00 PM,50,75000,2,highDensity,4.9972222222222085,E6,3,5,A2780s
209,22.870715,5/16/2019 3:37:00 PM,100,75000,2,highDensity,4.9972222222222085,E7,3,5,A2780s
210,93.6936,5/16/2019 3:37:00 PM,0,75000,3,highDensity,4.9972222222222085,F2,3,5,A2780s
211,94.565475,5/16/2019 3:37:00 PM,1,75000,3,highDensity,4.9972222222222085,F3,3,5,A2780s
212,96.38725,5/16/2019 3:37:00 PM,10,75000,3,highDensity,4.9972222222222085,F4,3,5,A2780s
213,78.678275,5/16/2019 3:37:00 PM,25,75000,3,highDensity,4.9972222222222085,F5,3,5,A2780s
214,73.42022,5/16/2019 3:37:00 PM,50,75000,3,highDensity,4.9972222222222085,F6,3,5,A2780s
215,41.92748,5/16/2019 3:37:00 PM,100,75000,3,highDensity,4.9972222222222085,F7,3,5,A2780s
216,91.13277,5/17/2019 5:13:00 PM,0,5000,1,lowDensity,6.063888888888875,A2,3,6,A2780s
217,83.727025,5/17/2019 5:13:00 PM,1,5000,1,lowDensity,6.063888888888875,A3,3,6,A2780s
218,74.974205,5/17/2019 5:13:00 PM,10,5000,1,lowDensity,6.063888888888875,A4,3,6,A2780s
219,31.19505,5/17/2019 5:13:00 PM,25,5000,1,lowDensity,6.063888888888875,A5,3,6,A2780s
220,21.072755,5/17/2019 5:13:00 PM,50,5000,1,lowDensity,6.063888888888875,A6,3,6,A2780s
221,13.88622,5/17/2019 5:13:00 PM,100,5000,1,lowDensity,6.063888888888875,A7,3,6,A2780s
222,98.02138,5/17/2019 5:13:00 PM,0,5000,2,lowDensity,6.063888888888875,B2,3,6,A2780s
223,87.692385,5/17/2019 5:13:00 PM,1,5000,2,lowDensity,6.063888888888875,B3,3,6,A2780s
224,78.02562,5/17/2019 5:13:00 PM,10,5000,2,lowDensity,6.063888888888875,B4,3,6,A2780s
225,52.91881,5/17/2019 5:13:00 PM,25,5000,2,lowDensity,6.063888888888875,B5,3,6,A2780s
226,23.802875,5/17/2019 5:13:00 PM,50,5000,2,lowDensity,6.063888888888875,B6,3,6,A2780s
227,18.43035,5/17/2019 5:13:00 PM,100,5000,2,lowDensity,6.063888888888875,B7,3,6,A2780s
228,94.894695,5/17/2019 5:13:00 PM,0,5000,3,lowDensity,6.063888888888875,C2,3,6,A2780s
229,93.532235,5/17/2019 5:13:00 PM,1,5000,3,lowDensity,6.063888888888875,C3,3,6,A2780s
230,67.63429000000001,5/17/2019 5:13:00 PM,10,5000,3,lowDensity,6.063888888888875,C4,3,6,A2780s
231,43.451375,5/17/2019 5:13:00 PM,25,5000,3,lowDensity,6.063888888888875,C5,3,6,A2780s
232,23.92324,5/17/2019 5:13:00 PM,50,5000,3,lowDensity,6.063888888888875,C6,3,6,A2780s
233,15.21583,5/17/2019 5:13:00 PM,100,5000,3,lowDensity,6.063888888888875,C7,3,6,A2780s
234,99.99999,5/17/2019 5:13:00 PM,0,75000,1,highDensity,6.063888888888875,D2,3,6,A2780s
235,99.99861,5/17/2019 5:13:00 PM,1,75000,1,highDensity,6.063888888888875,D3,3,6,A2780s
236,99.99999,5/17/2019 5:13:00 PM,10,75000,1,highDensity,6.063888888888875,D4,3,6,A2780s
237,97.65228,5/17/2019 5:13:00 PM,25,75000,1,highDensity,6.063888888888875,D5,3,6,A2780s
238,92.476595,5/17/2019 5:13:00 PM,50,75000,1,highDensity,6.063888888888875,D6,3,6,A2780s
239,41.378475,5/17/2019 5:13:00 PM,100,75000,1,highDensity,6.063888888888875,D7,3,6,A2780s
240,99.974825,5/17/2019 5:13:00 PM,0,75000,2,highDensity,6.063888888888875,E2,3,6,A2780s
241,99.996755,5/17/2019 5:13:00 PM,1,75000,2,highDensity,6.063888888888875,E3,3,6,A2780s
242,99.99999,5/17/2019 5:13:00 PM,10,75000,2,highDensity,6.063888888888875,E4,3,6,A2780s
243,97.744735,5/17/2019 5:13:00 PM,25,75000,2,highDensity,6.063888888888875,E5,3,6,A2780s
244,82.47457,5/17/2019 5:13:00 PM,50,75000,2,highDensity,6.063888888888875,E6,3,6,A2780s
245,28.33725,5/17/2019 5:13:00 PM,100,75000,2,highDensity,6.063888888888875,E7,3,6,A2780s
246,97.919225,5/17/2019 5:13:00 PM,0,75000,3,highDensity,6.063888888888875,F2,3,6,A2780s
247,98.577765,5/17/2019 5:13:00 PM,1,75000,3,highDensity,6.063888888888875,F3,3,6,A2780s
248,98.87168,5/17/2019 5:13:00 PM,10,75000,3,highDensity,6.063888888888875,F4,3,6,A2780s
