,r,K,v,d_A,alpha,phi,n,EC50,SSR
19,0.7760312788195014,100.0,0.8742337403607057,0.0995356280632581,0.6598072434633832,0.9269762471175989,2.5404566222491463,7.709882990847997,335.8411271708478
20,0.6916392393456199,100.0,1.107036156235438,0.1365731722707022,0.6530697998450513,1.0590262388777352,1.3088765705189145,5.611578756248769,391.4351135512858
21,0.6992526741345485,99.1026856844008,1.092385184013258,0.1248176305240081,0.6323478034698145,0.599033066052756,1.1855785467474929,5.872591765727531,576.930227319468
22,0.6587879880292731,98.87661998842292,1.2570364812037678,0.0585789207032344,0.8604509371869099,1.4397139644675851,2.2741765727000893,8.31645581482258,266.44693873691887
23,0.7091552754200195,100.0,1.0789937003699168,0.0593854052816343,0.987488762302236,1.6814150468300106,1.1658327652433618,8.67560934443937,476.46082865005354
24,0.6637995851575941,100.0,1.1977643652979255,0.0455520987371262,1.0,1.522229720940826,1.33731427648608,9.20638639395231,225.26300783733217
25,0.6575640049961121,100.0,1.28874601588171,0.0314177595230238,0.9999999999999992,1.0460385962261685,0.7944522443693669,9.1553721019853,379.6431095610411
26,0.7265985868410695,97.3832801165599,1.069226989798771,0.0834409131822209,0.7351610150586221,1.04722261179438,3.121457780334416,8.27814853769184,175.7272961623114
27,0.7328452677634901,100.0,0.998264121124414,0.178836944158741,0.6345513465199935,1.1031708144023409,0.9976907962327294,4.43298540231949,254.422167798468
28,0.6902061334840182,99.44828716711427,1.1491360858141255,0.0475043817931019,0.999999999999774,1.6282416324244726,1.5670100975396923,8.06177437236782,526.3078949397311
29,0.7047612819364415,100.0,1.0900326975869437,0.0414722533353689,0.9438505592081796,1.3132676667857492,2.706656744974529,9.278157461235196,261.219252808577
30,0.6671615570362154,99.05924028216614,1.251540878721032,0.0443793100179053,1.0,1.4268815813438087,1.3183323399769196,9.164358383518934,238.44967109702856
31,0.7484526552232343,99.94667396393176,0.9444935956260192,0.1150575152954993,0.7136546716516269,1.2539607523891567,1.516834851261269,6.096977151255349,306.122755694831
32,0.6990282995224818,99.20777956330208,1.131275657253366,0.0666087441891888,0.8194460238811591,1.3395588973577122,2.30708871545518,8.073819643844985,196.4797492477903
33,0.798716698518331,99.99999999999146,0.8539598093529226,0.1466619143978478,0.6703862592944274,1.335436159787572,7.198871820569429,8.808280937221069,395.4832279058726
34,0.6768188893698855,98.6921084866811,1.172844339790656,0.0938468415181042,0.8946114121125309,1.7983426398069065,1.3160750478520882,7.9032281131000985,455.20250776804556
35,0.7229919173784246,99.94854940543202,1.0143212172893266,0.0904796816682518,0.6679057375201836,0.7766961541192586,1.2346110934414574,5.388847593971546,383.82944423445235
